Time,Lane,Delay_s,Saturation,Avg_Queue_Veh,Inflow_PCU_h,TotalDemand_h,Capacity_h,Residual_NGE
99,-E0_0,0.0,0.32,0.0,697.96,697.96,2200.0,0.0
99,-E0_1,29.76,0.65,8.37,440.82,440.82,673.47,0.05
99,-E0_2,25.74,0.27,3.47,183.67,183.67,673.47,0.0
99,-E2_0,0.0,0.44,0.0,973.47,973.47,2200.0,0.0
99,-E2_1,48.27,1.02,15.12,661.22,661.22,651.02,2.45
99,-E2_2,0.0,0.16,0.0,348.98,348.98,2200.0,0.0
99,-E1_0,0.0,0.52,0.0,1138.78,1138.78,2200.0,0.0
99,-E1_1,37.15,0.76,10.9,514.29,514.29,673.47,1.19
99,-E1_2,25.74,0.27,3.47,183.67,183.67,673.47,0.0
198,-E0_0,0.0,0.5,0.0,1109.09,1109.09,2200.0,0.0
198,-E0_1,57.24,1.34,20.22,890.91,892.64,666.67,3.11
198,-E0_2,33.97,0.71,9.68,472.73,472.73,666.67,0.62
198,-E2_0,0.0,0.48,0.0,1054.55,1054.55,2200.0,0.0
198,-E2_1,60.99,1.2,19.6,709.09,798.16,666.67,4.31
198,-E2_2,0.0,0.24,0.0,527.27,527.27,2200.0,0.0
198,-E1_0,0.44,0.69,0.27,1527.27,1527.27,2200.0,0.27
198,-E1_1,61.71,1.2,19.21,727.27,770.52,644.44,4.23
198,-E1_2,27.47,0.34,4.24,218.18,218.18,644.44,0.0
296,-E0_0,0.0,0.53,0.0,1175.51,1175.51,2200.0,0.0
296,-E0_1,83.09,1.7,27.39,991.84,1105.98,651.02,6.19
296,-E0_2,42.36,0.82,12.14,514.29,537.0,651.02,1.85
296,-E2_0,0.0,0.35,0.0,771.43,771.43,2200.0,0.0
296,-E2_1,57.76,1.16,18.74,624.49,782.66,673.47,3.95
296,-E2_2,0.0,0.22,0.0,477.55,477.55,2200.0,0.0
296,-E1_0,0.0,0.51,0.0,1120.41,1130.2,2200.0,0.0
296,-E1_1,57.28,1.35,20.36,753.06,908.41,673.47,3.2
296,-E1_2,27.49,0.46,5.9,312.24,312.24,673.47,0.0
394,-E0_0,0.0,0.48,0.0,1065.31,1065.31,2200.0,0.0
394,-E0_1,77.15,1.62,26.28,863.27,1090.74,673.47,5.68
394,-E0_2,38.45,0.78,11.35,459.18,527.13,673.47,1.39
394,-E2_0,0.0,0.54,0.0,1193.88,1193.88,2200.0,0.0
394,-E2_1,67.66,1.49,22.99,826.53,971.8,651.02,4.37
394,-E2_2,0.0,0.23,0.0,514.29,514.29,2200.0,0.0
394,-E1_0,0.0,0.48,0.0,1046.94,1046.94,2200.0,0.0
394,-E1_1,47.84,1.02,15.51,569.39,686.86,673.47,2.53
394,-E1_2,25.51,0.25,3.12,165.31,165.31,673.47,0.0
493,-E0_0,0.0,0.53,0.0,1163.64,1163.64,2200.0,0.0
493,-E0_1,50.74,1.25,18.63,654.55,861.07,688.89,2.37
493,-E0_2,31.32,0.68,9.17,418.18,468.68,688.89,0.31
493,-E2_0,0.0,0.61,0.0,1345.45,1345.45,2200.0,0.0
493,-E2_1,98.95,1.87,31.97,1090.91,1249.68,666.67,8.02
493,-E2_2,0.0,0.27,0.0,600.0,600.0,2200.0,0.0
493,-E1_0,0.0,0.43,0.0,945.45,945.45,2200.0,0.0
493,-E1_1,59.1,1.37,20.8,818.18,910.27,666.67,3.35
493,-E1_2,27.71,0.44,5.58,290.91,290.91,666.67,0.0
