Time,Lane,Delay_s,Saturation,Avg_Queue_Veh,Inflow_PCU_h,TotalDemand_h,Capacity_h,Residual_NGE
98,-E0_0,0.0,0.12,0.0,259.79,259.79,2200.0,0.0
98,-E0_1,24.81,0.22,2.76,148.45,148.45,680.41,0.0
98,-E0_2,23.95,0.11,1.38,74.23,74.23,680.41,0.0
98,-E2_0,0.0,0.03,0.0,74.23,74.23,2200.0,0.0
98,-E2_1,23.54,0.05,0.69,37.11,37.11,680.41,0.0
98,-E2_2,0.0,0.02,0.0,37.11,37.11,2200.0,0.0
98,-E1_0,0.0,0.09,0.0,204.12,204.12,2200.0,0.0
98,-E1_1,24.37,0.16,2.07,111.34,111.34,680.41,0.0
98,-E1_2,23.74,0.08,1.04,55.67,55.67,680.41,0.0
197,-E0_0,0.0,0.15,0.0,327.27,327.27,2200.0,0.0
197,-E0_1,25.3,0.16,2.09,109.09,109.09,666.67,0.0
197,-E0_2,24.45,0.05,0.7,36.36,36.36,666.67,0.0
197,-E2_0,0.0,0.07,0.0,163.64,163.64,2200.0,0.0
197,-E2_1,25.98,0.25,3.14,163.64,163.64,666.67,0.0
197,-E2_2,0.0,0.04,0.0,90.91,90.91,2200.0,0.0
197,-E1_0,0.0,0.06,0.0,127.27,127.27,2200.0,0.0
197,-E1_1,25.52,0.19,2.44,127.27,127.27,666.67,0.0
197,-E1_2,24.87,0.11,1.39,72.73,72.73,666.67,0.0
295,-E0_0,0.0,0.04,0.0,91.84,91.84,2200.0,0.0
295,-E0_1,26.03,0.23,2.82,146.94,146.94,651.02,0.0
295,-E0_2,24.91,0.08,1.06,55.1,55.1,651.02,0.0
295,-E2_0,0.0,0.02,0.0,36.73,36.73,2200.0,0.0
295,-E2_1,23.99,0.05,0.69,36.73,36.73,673.47,0.0
295,-E2_2,0.0,0.04,0.0,91.84,91.84,2200.0,0.0
295,-E1_0,0.0,0.11,0.0,238.78,238.78,2200.0,0.0
295,-E1_1,23.79,0.03,0.35,18.37,18.37,673.47,0.0
295,-E1_2,23.59,0.0,0.0,0.0,0.0,673.47,0.0
393,-E0_0,0.0,0.08,0.0,165.31,165.31,2200.0,0.0
393,-E0_1,24.62,0.14,1.73,91.84,91.84,673.47,0.0
393,-E0_2,23.59,0.0,0.0,0.0,0.0,673.47,0.0
393,-E2_0,0.0,0.08,0.0,183.67,183.67,2200.0,0.0
393,-E2_1,25.13,0.11,1.41,73.47,73.47,651.02,0.0
393,-E2_2,0.0,0.03,0.0,55.1,55.1,2200.0,0.0
393,-E1_0,0.0,0.04,0.0,91.84,91.84,2200.0,0.0
393,-E1_1,24.29,0.0,0.0,0.0,0.0,651.02,0.0
393,-E1_2,24.29,0.0,0.0,0.0,0.0,651.02,0.0
492,-E0_0,0.0,0.07,0.0,163.64,163.64,2200.0,0.0
492,-E0_1,24.05,0.0,0.0,0.0,0.0,666.67,0.0
492,-E0_2,24.25,0.03,0.35,18.18,18.18,666.67,0.0
492,-E2_0,0.0,0.1,0.0,218.18,218.18,2200.0,0.0
492,-E2_1,25.98,0.25,3.14,163.64,163.64,666.67,0.0
492,-E2_2,0.0,0.02,0.0,54.55,54.55,2200.0,0.0
492,-E1_0,0.0,0.06,0.0,127.27,127.27,2200.0,0.0
492,-E1_1,24.45,0.05,0.7,36.36,36.36,666.67,0.0
492,-E1_2,24.05,0.0,0.0,0.0,0.0,666.67,0.0
