Time,Lane,Delay_s,Saturation,Avg_Queue_Veh,Inflow_PCU_h,TotalDemand_h,Capacity_h,Residual_NGE
93,-E0_0,0.0,0.12,0.0,273.91,273.91,2200.0,0.0
93,-E0_1,26.27,0.26,2.91,156.52,156.52,597.83,0.0
93,-E0_2,24.84,0.07,0.73,39.13,39.13,597.83,0.0
93,-E2_0,0.0,0.04,0.0,78.26,78.26,2200.0,0.0
93,-E2_1,21.27,0.05,0.67,39.13,39.13,717.39,0.0
93,-E2_2,0.0,0.02,0.0,39.13,39.13,2200.0,0.0
93,-E1_0,0.0,0.1,0.0,215.22,215.22,2200.0,0.0
93,-E1_1,22.07,0.16,2.02,117.39,117.39,717.39,0.0
93,-E1_2,21.46,0.08,1.01,58.7,58.7,717.39,0.0
236,-E0_0,0.0,0.11,0.0,239.16,239.16,2200.0,0.0
236,-E0_1,26.18,0.19,4.06,176.22,176.22,923.08,0.0
236,-E0_2,24.37,0.03,0.58,25.17,25.17,923.08,0.0
236,-E2_0,0.0,0.05,0.0,113.29,113.29,2200.0,0.0
236,-E2_1,29.2,0.14,2.8,113.29,113.29,830.77,0.0
236,-E2_2,0.0,0.03,0.0,62.94,62.94,2200.0,0.0
236,-E1_0,0.0,0.09,0.0,188.81,188.81,2200.0,0.0
236,-E1_1,57.25,0.36,3.5,100.7,100.7,276.92,0.0
236,-E1_2,55.91,0.18,1.75,50.35,50.35,276.92,0.0
317,-E0_0,0.0,0.08,0.0,177.78,177.78,2200.0,0.0
317,-E0_1,13.6,0.18,2.22,177.78,177.78,977.78,0.0
317,-E0_2,12.5,0.0,0.0,0.0,0.0,977.78,0.0
317,-E2_0,0.0,0.03,0.0,66.67,66.67,2200.0,0.0
317,-E2_1,40.5,0.0,0.0,0.0,0.0,0.0,0.0
317,-E2_2,0.0,0.0,0.0,0.0,0.0,2200.0,0.0
317,-E1_0,0.0,0.05,0.0,111.11,111.11,2200.0,0.0
317,-E1_1,11.53,0.02,0.27,22.22,22.22,1032.1,0.0
317,-E1_2,11.41,0.0,0.0,0.0,0.0,1032.1,0.0
412,-E0_0,0.0,0.04,0.0,94.74,94.74,2200.0,0.0
412,-E0_1,8.37,0.07,1.03,94.74,94.74,1296.84,0.0
412,-E0_2,7.6,0.0,0.0,0.0,0.0,1320.0,0.0
412,-E2_0,0.0,0.08,0.0,170.53,170.53,2200.0,0.0
412,-E2_1,21.93,0.22,2.94,170.53,170.53,764.21,0.0
412,-E2_2,0.0,0.03,0.0,56.84,56.84,2200.0,0.0
412,-E1_0,0.0,0.03,0.0,56.84,56.84,2200.0,0.0
412,-E1_1,47.5,0.0,0.0,0.0,0.0,0.0,0.0
412,-E1_2,47.5,0.0,0.0,0.0,0.0,0.0,0.0
