Episode,Reward,Critic_Loss,Time_Sec,CPU_Percent,RAM_Percent
1,-216.88,1527.9393,27.86,99.8,30.8
2,-222.53,1535.6262,24.58,100.0,30.8
3,-236.45,1566.5618,28.91,100.0,30.8
4,-228.78,1537.4363,23.54,100.0,30.9
5,-237.02,1534.0571,30.2,100.0,30.8
6,-214.36,1305.9797,24.88,100.0,30.8
7,-212.84,1289.5454,28.16,100.0,30.8
8,-217.77,1354.5369,26.56,100.0,30.9
9,-218.58,1464.325,26.76,100.0,30.9
10,-219.23,1325.6005,24.24,100.0,30.9
11,-220.54,1346.0938,29.34,100.0,30.9
12,-221.02,1391.4375,23.27,100.0,30.9
13,-212.4,1334.1851,28.33,100.0,30.9
14,-218.66,1326.7742,24.61,100.0,30.9
15,-223.26,1437.0022,27.1,100.0,30.9
16,-217.63,1390.1686,26.64,100.0,30.9
17,-217.95,1293.6134,26.52,100.0,30.9
18,-212.23,1287.1041,26.01,100.0,30.9
19,-219.87,1469.3101,28.15,100.0,30.9
20,-217.18,1396.4301,25.89,98.5,31.0
21,-211.34,1213.9397,29.12,100.0,30.9
22,-212.08,1346.9106,9.83,93.2,30.9
23,-215.36,1297.774,28.68,100.0,31.0
24,-221.18,1352.0363,21.15,100.0,30.9
25,-216.04,1282.0753,25.31,96.5,30.9
26,-211.57,1228.8291,29.19,100.0,31.0
27,-216.04,1326.5099,19.41,95.1,31.0
28,-235.3,1410.5351,30.18,100.0,31.0
29,-208.43,1231.2875,6.86,99.6,30.9
30,-210.53,1227.1828,27.51,97.0,31.5
31,-214.99,1269.5676,33.92,100.0,31.5
32,-222.24,1295.977,28.25,97.7,31.5
33,-210.41,1206.334,34.05,100.0,31.6
34,-215.09,1267.8472,26.86,99.9,31.6
35,-206.18,1167.127,32.52,100.0,31.6
36,-212.26,1201.3942,25.9,100.0,31.6
37,-220.95,1236.4619,32.69,100.0,31.6
38,-216.0,1253.0522,24.01,99.9,31.6
39,-214.0,1231.0281,32.58,99.9,31.6
40,-211.18,1235.9263,33.47,100.0,31.7
41,-208.46,1158.9633,32.74,99.9,31.7
42,-206.76,1106.6943,33.1,100.0,31.7
43,-210.51,1141.1902,29.88,99.8,31.7
44,-207.09,1114.0868,33.67,100.0,31.7
45,-206.64,1094.1071,4.2,96.3,31.7
46,-207.7,1077.1643,33.27,99.4,31.8
47,-206.19,1089.8886,34.0,100.0,31.7
48,-207.39,1073.4762,32.89,98.9,31.8
49,-209.94,1093.0191,33.37,100.0,31.8
50,-213.84,1046.3277,28.94,98.4,31.8
51,-207.16,1075.5424,34.5,100.0,31.8
52,-208.88,1020.9821,30.45,100.0,31.8
53,-209.34,1093.0063,34.16,100.0,31.9
54,-206.37,1005.9872,28.68,100.0,31.8
55,-219.09,1073.6678,33.23,100.0,31.9
56,-208.87,1059.3633,31.9,100.0,31.9
57,-206.13,992.9588,32.65,100.0,31.8
58,-210.74,992.9572,26.6,100.0,31.8
59,-210.54,958.4559,31.65,100.0,31.9
60,-209.84,991.1621,30.5,100.0,31.8
61,-205.52,942.3374,34.65,100.0,31.9
62,-205.38,940.8709,31.69,100.0,31.9
63,-208.28,915.7933,34.85,100.0,31.9
64,-213.06,1009.925,31.8,100.0,31.9
65,-208.92,903.5332,32.93,100.0,31.9
66,-213.06,913.1508,27.85,100.0,31.9
67,-206.8,876.9231,31.87,100.0,31.9
68,-209.44,884.8521,31.3,100.0,31.9
69,-210.01,925.5509,31.57,100.0,31.9
70,-206.14,868.3952,33.91,100.0,31.9
71,-204.56,846.7861,31.14,100.0,32.0
72,-205.52,834.5749,32.73,100.0,32.0
73,-210.14,812.316,32.57,100.0,31.9
74,-206.71,807.9547,34.34,100.0,32.0
75,-207.69,798.2361,30.81,100.0,32.0
76,-205.53,768.9632,32.69,100.0,32.0
77,-212.36,782.9698,32.05,100.0,31.8
78,-204.54,757.6355,32.75,100.0,31.9
79,-207.37,743.5459,30.16,100.0,31.9
80,-206.52,728.9875,33.36,100.0,32.0
81,-207.26,726.2008,33.07,100.0,31.8
82,-206.71,709.0885,33.01,100.0,31.9
83,-206.99,722.0491,31.66,100.0,31.9
84,-209.24,677.2317,32.59,100.0,31.9
85,-205.35,654.3994,31.96,100.0,32.0
86,-205.72,648.9862,31.92,100.0,32.0
87,-206.76,635.6702,31.05,100.0,32.0
88,-206.74,650.2234,32.46,100.0,32.0
89,-206.37,613.2744,31.91,100.0,32.0
90,-209.47,620.0445,33.08,100.0,32.0
91,-208.97,605.5428,31.2,100.0,32.1
92,-206.88,586.8331,33.2,100.0,32.1
93,-204.93,560.0771,34.29,100.0,32.0
94,-209.11,571.8983,32.59,100.0,32.1
95,-204.93,531.2821,33.86,100.0,32.1
96,-207.74,518.9852,31.24,100.0,32.1
97,-208.44,523.5539,32.45,100.0,32.1
98,-207.48,484.4298,32.57,100.0,32.1
99,-206.01,463.1115,32.05,100.0,32.1
100,-207.56,478.7522,32.25,100.0,32.1
101,-205.6,444.0453,32.57,100.0,32.1
102,-206.73,444.5247,32.97,100.0,32.2
103,-206.01,407.3084,32.24,100.0,32.1
104,-209.85,473.1084,33.03,100.0,32.2
105,-207.93,394.3946,31.25,100.0,32.2
106,-204.61,384.1653,31.78,100.0,32.2
107,-205.65,373.6623,30.68,100.0,32.2
108,-204.96,355.3102,31.64,100.0,32.2
109,-206.64,345.2926,30.56,100.0,32.2
110,-205.0,320.9274,30.75,100.0,32.2
111,-208.82,328.4838,32.4,100.0,32.2
112,-205.83,297.2347,32.16,100.0,32.2
113,-206.68,313.3705,33.1,100.0,32.3
114,-208.86,310.2773,32.61,100.0,32.2
115,-206.09,259.4946,31.7,100.0,32.2
116,-207.73,258.9043,33.49,100.0,32.3
117,-208.93,262.4456,30.96,100.0,32.3
118,-209.46,229.1513,31.31,100.0,32.3
119,-205.0,226.9651,33.11,100.0,32.2
120,-208.1,212.1711,31.42,100.0,32.3
121,-206.29,199.9519,31.33,100.0,32.3
122,-207.72,191.1503,31.81,100.0,32.2
123,-205.23,172.7682,30.2,100.0,32.3
124,-207.47,165.9859,29.58,100.0,32.3
125,-205.22,159.0249,33.31,100.0,32.3
126,-206.55,140.8279,31.12,100.0,32.3
127,-206.04,133.5069,30.69,100.0,32.3
128,-205.59,126.3799,30.53,100.0,32.3
129,-207.81,119.8569,31.51,100.0,32.3
130,-211.49,135.8206,31.65,100.0,32.3
131,-206.64,110.6404,31.02,100.0,32.3
132,-204.97,97.3,31.18,100.0,32.3
133,-206.71,91.6221,31.79,100.0,32.4
134,-209.65,111.3809,29.58,100.0,32.3
135,-205.16,83.4124,32.52,100.0,32.4
136,-204.73,78.3226,32.93,100.0,32.4
137,-206.14,83.303,30.85,100.0,32.4
138,-206.05,81.9999,32.65,100.0,32.3
139,-205.35,71.3901,32.03,100.0,32.3
140,-204.2,69.1583,32.68,100.0,32.3
141,-208.25,64.775,30.96,100.0,32.4
142,-204.61,64.5773,32.31,100.0,32.3
143,-205.83,62.214,29.97,100.0,32.4
144,-205.12,60.1478,31.09,100.0,32.4
145,-207.27,54.1493,31.9,100.0,32.3
146,-204.92,58.2163,31.32,100.0,32.3
147,-205.45,54.669,32.84,100.0,32.3
148,-203.9,58.1957,31.87,100.0,32.4
149,-207.38,51.3206,30.86,100.0,32.4
150,-205.21,51.3627,32.05,100.0,32.4
151,-204.39,51.1636,31.94,100.0,32.4
152,-204.23,49.802,31.95,100.0,32.5
153,-204.43,43.7957,32.63,100.0,32.6
154,-204.78,42.1892,34.32,100.0,32.6
155,-204.09,43.4892,32.06,100.0,32.6
156,-204.42,40.2582,32.53,100.0,32.6
157,-205.58,40.7575,31.27,100.0,32.6
158,-204.19,37.8686,33.73,100.0,32.6
159,-204.94,32.9766,31.64,100.0,32.6
160,-204.44,31.1763,31.66,100.0,32.6
161,-205.32,31.0685,31.8,100.0,32.6
162,-205.11,30.6928,32.39,100.0,32.6
163,-204.47,30.1446,33.09,100.0,32.6
164,-205.5,28.1633,31.33,100.0,32.6
165,-204.0,28.4361,33.77,100.0,32.7
166,-204.61,27.6788,29.14,100.0,32.7
167,-204.56,28.2742,33.1,100.0,32.8
168,-203.9,26.4628,31.66,100.0,32.9
169,-204.32,25.4874,30.71,100.0,33.1
170,-204.29,25.1154,31.68,100.0,33.2
171,-203.55,23.9347,33.21,100.0,33.3
172,-204.39,23.1147,31.94,100.0,33.3
173,-204.08,22.6359,33.03,100.0,33.3
174,-203.87,21.3976,31.47,100.0,33.3
175,-203.72,21.4411,31.8,100.0,33.3
176,-203.89,20.7706,32.1,100.0,33.3
177,-203.72,19.8121,32.4,100.0,33.4
178,-203.89,18.7565,31.96,100.0,33.4
179,-203.78,18.5497,32.91,100.0,33.4
180,-203.88,17.6193,30.82,100.0,33.4
181,-203.92,17.5569,33.44,100.0,33.4
182,-203.85,17.3239,31.4,100.0,33.4
183,-203.91,16.0431,33.35,100.0,33.4
184,-203.79,15.7041,29.73,100.0,33.4
185,-203.78,14.8983,32.64,100.0,33.4
186,-203.66,14.2662,32.14,100.0,33.4
187,-203.87,13.9117,32.3,99.9,25.3
188,-203.65,14.0634,33.78,100.0,25.3
189,-203.89,13.5077,30.64,98.2,25.3
190,-203.66,12.9501,31.31,100.0,25.3
191,-203.84,12.8744,4.36,96.2,25.3
192,-203.84,12.1122,33.08,98.3,25.3
193,-203.65,11.4429,32.15,100.0,25.3
194,-203.84,11.3216,32.94,98.4,25.4
195,-203.86,11.1065,33.55,100.0,21.7
196,-203.72,10.3289,32.53,99.3,21.7
197,-203.78,9.7799,31.82,100.0,21.7
198,-203.87,9.7733,32.74,100.0,21.7
199,-203.89,9.6411,29.02,100.0,21.6
200,-204.23,9.5588,32.21,100.0,21.7
201,-203.79,8.6719,34.17,100.0,21.7
202,-203.87,8.6152,31.93,100.0,21.7
203,-203.78,8.102,31.58,100.0,21.7
204,-203.72,7.7421,33.69,100.0,20.7
205,-203.84,7.4844,32.92,100.0,20.7
206,-203.86,7.4459,32.02,100.0,20.7
207,-203.73,7.2642,32.9,100.0,20.7
208,-203.97,6.8531,34.15,100.0,20.8
209,-203.69,6.3044,33.7,100.0,20.8
210,-203.91,6.2027,31.96,100.0,20.8
211,-203.67,6.0458,32.05,100.0,20.8
212,-203.73,5.6621,32.01,100.0,20.8
213,-203.76,5.3537,32.82,100.0,20.8
214,-203.78,5.3123,32.29,100.0,20.8
215,-203.91,5.1977,32.83,100.0,20.8
216,-204.06,4.5461,31.78,100.0,20.8
217,-203.78,4.9183,33.23,100.0,20.8
218,-203.98,4.1645,32.26,100.0,20.8
219,-203.86,4.2689,33.02,100.0,20.8
220,-203.84,4.1918,32.14,100.0,20.8
221,-203.91,3.9643,33.08,100.0,20.8
222,-203.79,3.692,32.36,100.0,20.8
223,-203.83,3.5225,32.39,100.0,20.8
224,-203.88,3.2289,31.89,100.0,20.8
225,-204.04,2.7998,31.23,100.0,20.8
226,-203.73,2.9602,32.35,100.0,20.8
227,-203.93,2.8389,33.75,100.0,20.8
228,-203.77,2.5475,31.31,100.0,20.8
229,-203.93,2.4008,32.93,100.0,20.8
230,-203.86,2.5301,30.68,100.0,20.9
231,-203.94,2.1684,32.84,100.0,20.8
232,-203.93,1.9344,29.11,100.0,20.8
233,-203.83,1.9658,31.45,100.0,20.8
234,-203.94,1.5904,32.94,100.0,20.8
235,-204.62,2.1749,33.8,100.0,20.8
236,-203.48,1.4729,32.68,100.0,20.8
237,-203.86,1.817,31.72,100.0,20.8
238,-204.15,1.4895,32.42,100.0,20.9
239,-203.94,1.2193,33.35,100.0,20.8
240,-203.78,1.0302,30.66,100.0,20.9
241,-203.91,1.2015,33.69,100.0,20.9
242,-204.14,0.9128,33.26,100.0,20.9
243,-204.12,0.656,33.29,100.0,20.9
244,-204.29,1.5027,31.99,100.0,20.9
245,-204.51,0.7052,32.62,100.0,21.0
246,-203.89,0.8522,34.47,100.0,21.0
247,-204.14,0.6639,30.3,100.0,21.0
248,-204.25,0.7572,32.73,100.0,21.0
249,-204.08,0.4119,30.01,100.0,21.0
250,-204.39,0.4768,32.38,100.0,21.0
251,-203.95,0.4122,28.23,100.0,21.0
252,-203.84,0.4364,33.05,100.0,21.0
