Episode,Reward,Critic_Loss,Time_Sec,CPU_Percent,RAM_Percent
187,-8.25,14.0646,1.66,51.5,46.1
188,-16.5,48.6161,1.54,59.6,45.7
189,-18.08,53.6648,3.41,81.2,45.8
190,-12.0,31.4092,1.84,66.1,45.6
191,-8.67,15.1221,1.48,55.6,45.7
192,-16.08,50.3952,3.86,82.0,46.5
193,-15.83,45.7944,1.79,61.5,43.5
194,-12.75,32.2875,1.44,54.6,43.1
195,-12.83,36.2225,1.61,49.2,43.1
196,-14.5,36.915,1.71,49.5,43.1
197,-19.58,57.0489,1.55,52.0,43.2
198,-8.58,14.1901,2.21,58.3,43.0
199,-17.92,47.5591,1.7,51.7,43.1
200,-21.75,65.7545,1.55,48.0,43.0
201,-12.58,29.7139,2.22,64.8,43.1
202,-12.25,26.165,1.65,48.1,43.1
203,-16.75,48.9469,1.48,53.1,43.1
204,-15.75,45.4466,2.43,67.9,43.1
205,-7.17,11.2998,1.72,48.4,43.1
206,-21.25,76.1089,1.56,51.1,43.0
207,-8.92,15.1325,1.83,56.8,43.1
208,-21.42,66.1456,1.81,53.0,43.1
209,-15.75,42.5397,1.48,50.6,43.1
210,-10.0,20.2035,1.63,46.9,43.8
211,-14.08,38.8215,1.62,48.8,43.1
212,-15.83,45.2215,1.5,52.0,43.1
213,-15.75,37.592,1.68,50.0,43.1
214,-17.83,51.1429,1.8,54.8,43.1
215,-18.25,55.1614,1.49,49.6,43.5
216,-16.58,48.5135,2.63,67.5,43.2
217,-19.08,64.9376,1.6,49.4,43.1
218,-16.08,45.2704,1.54,48.0,43.1
219,-12.67,31.3182,2.78,74.2,43.1
220,-10.67,23.4392,1.71,47.7,43.1
221,-20.42,59.0488,1.5,50.3,43.1
222,-17.33,52.9805,1.91,52.9,44.0
223,-9.83,19.9362,1.66,54.6,43.1
224,-12.33,27.6554,1.54,53.9,43.2
225,-15.75,40.3325,1.76,53.7,42.7
226,-13.83,31.666,1.57,44.3,41.4
227,-15.92,39.4206,1.48,43.0,41.4
228,-12.17,31.8407,1.54,41.6,41.4
229,-13.17,33.261,1.58,39.2,41.4
230,-17.33,50.4003,1.62,53.2,41.4
231,-20.83,60.9118,1.93,70.6,41.6
232,-8.33,12.1512,1.54,38.1,41.6
233,-21.92,68.5684,1.52,42.6,41.6
234,-19.92,64.6453,2.01,54.6,41.7
235,-21.92,65.4882,1.67,43.8,41.6
236,-18.83,63.0181,1.56,42.5,41.6
237,-12.17,28.0106,1.88,54.7,41.6
238,-21.33,64.2984,1.63,40.7,41.7
239,-18.58,53.3476,1.47,41.9,41.7
240,-16.58,50.3845,2.32,61.4,41.7
241,-13.67,31.2463,1.77,43.3,41.7
242,-7.92,12.1765,1.45,39.0,41.7
243,-17.42,47.7297,1.89,55.5,41.6
244,-15.67,43.3545,1.46,32.5,41.7
245,-10.58,20.9772,1.52,39.2,41.5
246,-19.92,64.7916,1.64,51.6,41.5
247,-13.42,33.394,1.67,38.8,41.6
248,-14.17,39.1745,1.52,37.0,41.6
249,-19.83,53.6451,1.53,47.2,41.5
250,-21.42,74.9266,1.57,37.7,41.5
251,-21.42,72.6775,1.57,40.3,41.5
252,-16.08,46.9951,1.97,66.9,41.4
253,-10.67,23.8727,1.66,38.9,41.4
254,-8.58,14.5161,1.43,37.7,41.4
255,-15.83,43.7311,2.11,58.7,41.5
256,-20.08,62.889,2.15,66.8,41.8
257,-15.5,45.583,1.47,44.3,42.0
258,-10.08,19.9911,2.61,81.1,42.2
259,-18.58,60.0166,1.64,37.6,42.1
260,-11.25,25.0589,1.51,45.4,42.2
261,-20.25,59.1367,2.55,63.4,42.2
262,-12.25,26.6945,1.53,34.6,42.2
263,-9.17,19.283,1.42,48.4,42.2
264,-18.42,56.121,1.86,46.7,42.2
265,-11.42,25.9513,2.03,56.9,42.1
266,-13.08,32.9305,1.53,44.3,42.8
267,-17.0,52.1379,3.13,82.6,43.1
268,-13.33,37.1712,1.53,48.3,43.3
269,-22.08,73.1218,1.59,39.5,44.3
270,-16.33,43.9365,2.07,59.4,43.2
271,-20.33,65.724,1.64,40.1,43.2
272,-14.92,36.1407,1.51,39.4,43.9
273,-15.08,35.1865,1.61,47.8,43.3
274,-11.67,23.7903,1.54,35.6,43.2
275,-19.33,59.3434,1.52,43.9,43.4
276,-17.58,51.9324,1.78,43.7,43.3
277,-21.92,73.8037,2.03,60.2,41.8
278,-20.08,60.5456,1.57,39.8,41.8
279,-15.58,38.1568,1.5,40.7,42.5
280,-16.58,47.8709,1.7,48.9,41.8
281,-20.42,63.308,1.63,37.1,41.8
282,-17.83,53.0494,1.56,39.6,42.0
283,-19.92,56.0576,2.46,64.0,41.8
284,-21.17,65.6019,1.84,51.5,42.1
285,-19.58,57.6708,1.58,52.0,42.5
286,-16.08,41.9298,1.75,72.9,42.8
287,-21.92,72.5884,1.58,51.1,43.0
288,-13.0,27.0664,1.49,51.0,43.1
289,-21.25,64.88,4.51,89.5,44.1
290,-20.58,69.6008,2.0,65.9,44.2
291,-13.83,29.5378,1.51,52.9,44.6
292,-14.83,35.4897,1.7,55.8,44.3
293,-18.83,57.5284,1.84,43.7,44.3
294,-15.25,36.7459,1.53,38.5,44.4
295,-8.92,15.5744,1.47,42.9,45.1
296,-18.75,49.042,1.84,53.6,44.2
297,-11.75,21.9847,1.66,47.3,44.2
298,-17.67,51.1351,1.54,40.4,44.5
299,-19.58,62.521,1.81,52.6,44.2
300,-15.92,41.8048,1.74,42.5,44.3
301,-18.92,52.4315,1.52,40.9,44.4
302,-16.92,46.4677,1.78,53.4,44.2
303,-16.58,46.2746,1.77,46.0,44.3
304,-21.25,66.3352,1.55,41.9,44.3
305,-15.75,39.1895,1.53,45.4,44.7
306,-19.08,50.4158,1.61,39.4,44.3
307,-20.75,65.3895,1.67,47.2,44.3
308,-18.17,55.8681,1.47,50.6,44.3
309,-20.17,56.0141,1.74,42.4,45.2
310,-22.08,69.0861,1.62,39.1,44.4
311,-21.75,75.0303,1.55,42.7,44.4
312,-15.33,43.086,2.17,54.9,44.4
313,-15.25,43.8349,1.73,45.2,44.4
314,-19.58,55.277,1.53,42.7,44.4
315,-16.83,49.3229,1.79,54.2,44.4
316,-20.08,63.7112,1.56,34.7,44.4
317,-21.25,66.2958,1.52,41.5,44.4
318,-19.42,53.5873,1.7,51.1,44.4
319,-17.58,44.5448,1.74,50.9,44.2
320,-18.58,54.9448,1.52,40.1,45.2
321,-15.08,39.1273,1.8,53.5,44.2
322,-19.92,58.1671,1.71,40.7,44.2
323,-15.92,38.0803,1.49,39.3,44.2
324,-11.83,28.8655,1.9,55.2,44.2
325,-21.08,64.7505,1.59,35.9,44.2
326,-19.58,56.219,1.58,43.0,44.2
327,-7.75,11.9394,1.72,52.8,44.2
328,-12.58,31.5557,1.61,39.2,44.3
329,-15.58,40.1281,1.51,44.9,44.2
330,-8.58,12.0148,1.69,49.0,44.5
331,-13.08,27.421,1.58,39.8,44.2
332,-20.08,57.7121,1.52,43.3,44.2
333,-20.83,61.531,1.71,49.1,44.3
334,-12.5,25.3521,1.67,40.8,44.2
335,-8.08,14.2895,1.4,39.0,44.3
336,-16.58,48.761,1.82,51.3,44.2
337,-14.08,35.4719,1.67,42.0,44.3
338,-17.58,54.4692,1.5,40.8,44.2
339,-6.5,6.4755,1.79,57.4,44.3
340,-17.42,52.1238,1.54,37.0,44.2
341,-16.83,50.6379,1.49,42.4,44.4
342,-12.08,23.9509,1.77,50.8,44.2
343,-12.08,24.0797,1.48,36.5,44.3
344,-16.92,41.9028,1.49,45.1,44.3
345,-19.25,56.0366,2.12,57.3,44.3
346,-8.0,13.2985,1.58,37.8,44.3
347,-13.67,33.4477,1.49,47.2,44.2
348,-7.58,10.3429,1.48,41.5,44.3
349,-9.83,18.501,1.83,47.2,44.3
350,-16.5,38.4371,1.47,42.1,44.3
351,-19.92,57.292,1.81,50.9,44.3
