Scenario,Avg_Delay_s,Avg_Saturation,Avg_Queue_Veh,Avg_Queue_m,Avg_Inflow_PCU,Avg_Outflow_PCU,Total_Records
FEW_FT_NGABAVOI,5.852142857142857,0.07885714285714286,0.08342857142857141,0.0,91.16900000000001,89.22128571428571,70
FEW_AD_NGABAVOI,6.194857142857144,0.07685714285714286,0.09185714285714286,0.0,91.94828571428573,89.22114285714287,70
NOR_FT_NGABAVOI,6.831125,0.25675,0.39875,0.0115,313.296,308.18224999999995,80
NOR_IN_NGABAVOI,7.136374999999999,0.259,0.355375,0.028749999999999998,315.00025,311.24962500000004,80
FEW_IN_NGABAVOI,7.387428571428572,0.09014285714285715,0.08042857142857142,0.0,90.77942857142858,89.22114285714284,70
NOR_AD_NGABAVOI,7.410500000000001,0.26399999999999996,0.412875,0.6216250000000001,312.27337500000004,308.182125,80
CROWD_FT_NGABAVOI,8.639555555555557,0.4723333333333333,1.0014444444444444,1.7295555555555555,572.7271111111112,563.9395555555556,90
CROWD_IN_NGABAVOI,10.004299999999999,0.44439999999999996,1.4653,1.9699,519.8179999999999,518.4548,100
CROWD_AD_NGABAVOI,10.152777777777779,0.4863333333333334,1.0482222222222222,2.4087777777777775,575.7575555555555,575.1517777777779,90
