scenario_family,density,fixed_queue_length_m,ai_queue_length_m,improve_queue_pct,fixed_avg_wait_time_s,ai_avg_wait_time_s,improve_avg_wait_pct,fixed_saturation_x,ai_saturation_x,improve_saturation_pct
oneintersection_3direction,few,0.0,0.0,,19.38190594515322,33.43921104568529,-72.52798120221681,0.06383995106217329,0.06033923452155202,5.483582744623254
oneintersection_3direction,normal,0.039039039039039075,0.0,100.0,21.198612359003384,36.580922468108064,-72.56281613438519,0.26879657435212995,0.26456083682312126,1.575815294230562
oneintersection_3direction,crowded,3.1040763623391823,3.6716021441990625,-18.283241634951334,27.299713852046438,44.86946134118824,-64.35872399382217,0.5599903513806205,0.525655538895853,6.131322155840213
oneintersection_4direction,few,0.0,0.0,,33.08445575400646,46.91541919735681,-41.80502029771321,0.1298823529411765,0.1323233770619628,-1.879411687199584
oneintersection_4direction,normal,2.515219428200583,2.7280207240868326,-8.460545966698819,40.315721057985336,56.6160263280453,-40.43163520904301,0.4858301730265322,0.5021591584847307,-3.3610480297004397
oneintersection_4direction,crowded,19.582022951864026,17.307711582408363,11.614282012876357,65.81598288988837,77.67105789313834,-18.012456067219677,0.9437778598892252,0.7994708612888312,15.290356421089593
oneintersection_5direction,few,0.0,0.0,,54.720983224924275,87.7937222646388,-60.438861092412864,0.14535735735735736,0.1444402799120127,0.6309122991896824
oneintersection_5direction,normal,5.79518852764094,5.405108425647277,6.731102881866972,67.16053809483759,94.58087940372496,-40.82805481720088,0.5670870870870871,0.5522899728774833,2.609319546599278
oneintersection_5direction,crowded,23.447265260221034,31.936339509641424,-36.20496529214582,86.75674233277793,100.00013395087595,-15.264971069683048,1.040922922922923,1.0113467529889906,2.8413410140764617
