scenario,tls_id,lane_count,fixed_delay_mean,rl_delay_mean,improve_delay_mean_pct,fixed_queue_mean,rl_queue_mean,improve_queue_mean_pct,fixed_saturation_norm_mean,rl_saturation_norm_mean,improve_saturation_norm_mean_pct,fixed_delay_spread,rl_delay_spread,improve_delay_spread_pct,fixed_queue_spread,rl_queue_spread,improve_queue_spread_pct,fixed_saturation_norm_spread,rl_saturation_norm_spread,improve_saturation_norm_spread_pct,fixed_delay_std,rl_delay_std,improve_delay_std_pct,fixed_queue_std,rl_queue_std,improve_queue_std_pct,fixed_saturation_norm_std,rl_saturation_norm_std,improve_saturation_norm_std_pct,fixed_delay_spread_ratio,rl_delay_spread_ratio,improve_delay_spread_ratio_pct,fixed_queue_spread_ratio,rl_queue_spread_ratio,improve_queue_spread_ratio_pct,fixed_saturation_norm_spread_ratio,rl_saturation_norm_spread_ratio,improve_saturation_norm_spread_ratio_pct,fixed_delay_jain_fairness,rl_delay_jain_fairness,improve_delay_jain_fairness_pct,fixed_queue_jain_fairness,rl_queue_jain_fairness,improve_queue_jain_fairness_pct,fixed_saturation_norm_jain_fairness,rl_saturation_norm_jain_fairness,improve_saturation_norm_jain_fairness_pct,fixed_directional_imbalance,rl_directional_imbalance,improve_directional_imbalance_pct
crowded_2intersection,J0,10,30.48447012825618,25.30272723690669,16.99797591871709,0.4590800132070269,0.3139564043680827,31.611833376309328,0.07763392840408616,0.06540651163893442,15.750094084519063,44.99766828143407,50.671901111602786,-12.61005969171493,2.6362127084580678,1.7793788210550945,32.50245644647313,0.23126984023976893,0.25498666578282914,-10.255044721123944,12.619384225886181,14.11518690572963,-11.853214491837912,0.901043344420017,0.6348705844683215,29.540505637165044,0.07947206286436583,0.08167590056338854,-2.773097387422776,1.4760849735001806,2.0026260662404995,-35.67146215788332,5.742381791013063,5.667598419075247,1.302305814198093,2.9789789721319364,3.898490523243922,-30.866668066942683,0.9276842835462732,0.850066139317802,8.366870669810115,0.9080339520805614,0.9285107194634367,-2.2550662710306435,0.9955418526709693,0.9953383612833792,0.02044026446946189,3.3991485788817264,3.8562383361865566,-13.447183807870102
crowded_2intersection,cluster5599998268_5599998291_7928757444_9323588912,13,39.63371796543926,32.47605217126699,18.059536580478714,1.514020929843078,1.5924472539852828,-5.180002640408234,0.14450473068634523,0.12218322322632257,15.446904301335723,59.5846937875899,78.29262580871581,-31.397210981425467,7.037966247588869,9.043227701187133,-28.49205840231536,0.33120039548902286,0.3646399987488985,-10.096486512493904,21.82158730163349,26.884680336109845,-23.202221563860988,2.2272796512365303,2.638910532827186,-18.481329067148284,0.12681722989774136,0.1260655660174191,0.5927143188101072,1.5033839075997857,2.4107802695915357,-60.356929284978555,4.648526390132748,5.678824010374858,-22.163961947792405,2.2919692242319036,2.984370432538583,-30.209882444591734,0.7821344942726492,0.6384333434035915,18.37294633101351,0.7827482767732536,0.7850636850436588,-0.2958049655439654,0.9891595812214101,0.9891858046563842,-0.0026510823401890396,2.814626507321479,3.691324904168326,-31.147947856184693
