scenario,tls_id,lane_id,fixed_delay,rl_delay,improve_delay_pct,fixed_queue,rl_queue,improve_queue_pct,fixed_saturation_raw,rl_saturation_raw,improve_saturation_raw_pct,fixed_saturation_norm,rl_saturation_norm,improve_saturation_norm_pct
crowded_2intersection,J0,-156084515#1.87_0,28.277366698734344,24.318079992930095,14.001610362047826,0.0,0.0,nan,0.09910714289262182,0.07214075511942307,27.20932819384737,0.04955357144631091,0.036070377559711535,27.20932819384737
crowded_2intersection,J0,156084437#5_0,20.931720673091828,12.465112104415894,40.44869841761236,0.1507006353802151,0.0,100.0,0.12410714382690097,0.06984615375598272,43.721085183137426,0.062053571913450484,0.03492307687799136,43.721085183137426
crowded_2intersection,J0,156084437#5_1,30.541961170378187,21.35452430407206,30.081358610385404,0.0,0.0,nan,0.035873015662507404,0.01535999986032645,57.18230102305027,0.017936507831253702,0.007679999930163225,57.18230102305027
crowded_2intersection,J0,156084437#5_2,24.345155958145384,10.658280976613362,56.22011625254213,0.0,0.0,nan,0.04380952377641012,0.024159999837478,44.852174242333795,0.02190476188820506,0.012079999918739,44.852174242333795
crowded_2intersection,J0,156084447#6_0,23.92920412336077,19.707292248408,17.643344313449813,0.0,0.0,nan,0.11726190362657819,0.0828183317432801,29.373198641720865,0.058630951813289096,0.04140916587164005,29.373198641720865
crowded_2intersection,J0,156084447#6_1,25.95728383745466,23.27725993156433,10.324747083218435,0.0,0.0,nan,0.0612698413786434,0.0336306381970644,45.1106165115895,0.0306349206893217,0.0168153190985322,45.1106165115895
crowded_2intersection,J0,156084447#6_2,26.389606672620015,23.751062211990355,9.998422838818687,0.0,0.0,nan,0.08761904826239934,0.05520000028113524,37.00000014172301,0.04380952413119967,0.02760000014056762,37.00000014172301
crowded_2intersection,J0,537517150#5_0,18.33116885593959,17.00777882417043,7.219343415411079,0.0,0.0,nan,0.05029761986363502,0.06030769335726897,-19.90168425617927,0.02514880993181751,0.030153846678634483,-19.90168425617927
crowded_2intersection,J0,537517150#5_1,63.32883713737367,61.33018208821615,3.1559951824506327,1.803886788231986,1.7793788210550945,1.3586200274193545,0.8000000015137687,0.6480000003178914,19.000000113532657,0.21746031632499088,0.18466666460037232,15.080292477644056
crowded_2intersection,J0,537517150#5_2,42.812396155463325,39.1576996866862,8.53653800526824,2.6362127084580678,1.3601852226257325,48.40381361254757,0.8714285691579183,1.0199999936421713,-17.049179903273195,0.24920634807102263,0.26266666571299235,-5.401273982849586
