Scenario,Avg_Delay_s,Avg_Saturation,Avg_Queue_Veh,Avg_Inflow_PCU,Avg_TotalDemand,Avg_Residual_NGE,Avg_Capacity,Active_Records
FEW_FT_NGABAVOI,5.506140350877193,0.08912280701754388,0.5584210526315789,129.44947368421052,129.44947368421052,0.0,1550.109649122807,57
NOR_FT_NGABAVOI,6.5502040816326526,0.2553061224489796,1.5067346938775512,376.6238775510204,376.6238775510204,0.0,1488.5232653061225,49
FEW_AD_NGABAVOI,6.8080487804878045,0.08097560975609756,0.5892682926829268,119.5529268292683,119.5529268292683,0.0,1526.2663414634146,41
FEW_IN_NGABAVOI,7.655098039215686,0.10411764705882352,0.6856862745098038,121.51156862745098,121.51156862745098,0.0,1491.78568627451,51
NOR_AD_NGABAVOI,8.5478,0.2446,1.7691999999999999,366.26779999999997,366.26779999999997,0.0,1477.5248000000001,50
CROW_FT_NGABAVOI,9.117333333333336,0.5546666666666665,3.769666666666667,786.7083333333333,802.5249999999999,0.32116666666666666,1480.909,60
NOR_IN_NGABAVOI,9.409600000000001,0.259,1.8762,369.8862,369.8862,0.0,1461.1962000000003,50
CROW_AD_NGABAVOI,9.735666666666667,0.516,4.002833333333333,746.4140000000001,754.0773333333334,0.19316666666666665,1488.618333333333,60
CROW_IN_NGABAVOI,11.085666666666667,0.5583333333333333,4.884333333333333,792.7965,805.3905,0.3391666666666666,1495.3494999999998,60
