Scenario,Avg_Delay_s,Avg_Saturation,Avg_Queue_Veh,Avg_Inflow_PCU,Avg_TotalDemand,Avg_Residual_NGE,Avg_Capacity,Active_Records
FEW_FT_NGABAVOI,5.4715384615384615,0.08876923076923078,0.5695384615384615,127.78307692307692,127.78307692307692,0.0,1556.25,65
NOR_FT_NGABAVOI,6.613797468354431,0.24696202531645567,1.4650632911392405,364.6389873417722,365.04924050632917,0.0074683544303797466,1484.3193670886078,79
FEW_AD_NGABAVOI,6.836600000000001,0.08199999999999999,0.6332,121.8132,121.8132,0.0,1546.6208000000001,50
FEW_IN_NGABAVOI,7.655098039215686,0.10411764705882352,0.6856862745098038,121.51156862745098,121.51156862745098,0.0,1491.78568627451,51
CROW_FT_NGABAVOI,8.506292134831462,0.5313483146067416,3.435730337078652,772.8588764044944,788.8819101123596,0.2922471910112359,1513.386966292135,89
NOR_AD_NGABAVOI,8.543666666666669,0.24916666666666665,1.8446666666666667,371.1533333333333,371.1533333333333,0.0,1480.263,60
NOR_IN_NGABAVOI,9.230666666666666,0.2683333333333333,1.8766666666666665,378.53700000000003,378.53700000000003,0.0,1455.1758333333332,60
CROW_AD_NGABAVOI,9.890714285714285,0.5127142857142857,4.064571428571429,740.2485714285716,747.601857142857,0.2012857142857143,1489.7462857142855,70
CROW_IN_NGABAVOI,11.085666666666667,0.5583333333333333,4.884333333333333,792.7965,805.3905,0.3391666666666666,1495.3494999999998,60
