Episode,Reward,Critic_Loss,Time_Sec,CPU_Percent,RAM_Percent
1,-1045.36,28909.4814,3.36,20.8,26.7
2,-1081.41,29171.3765,3.46,37.2,27.3
3,-1101.2,31250.2466,3.38,40.4,27.5
4,-945.13,26085.9131,3.22,46.3,27.6
5,-1042.55,31857.9712,3.34,49.0,27.6
6,-991.19,28123.9287,7.47,86.3,27.6
7,-1206.96,38416.4326,3.51,50.6,27.6
8,-1091.82,35539.791,3.51,60.3,27.7
