Time,Lane,Delay_s,Saturation,Avg_Queue_Veh,Inflow_PCU_h,TotalDemand_h,Capacity_h,Residual_NGE
161,E1_0,0.0,0.48,0.0,1046.25,1046.25,2200.0,0.0
161,E1_1,132.79,1.69,30.7,675.0,675.0,398.75,6.14
161,E1_2,86.92,0.96,16.36,382.5,382.5,398.75,2.44
161,E2_0,0.0,0.43,0.0,945.0,945.0,2200.0,0.0
161,E2_1,103.14,1.17,21.53,483.75,483.75,412.5,4.06
161,E2_2,57.52,0.44,6.5,180.0,180.0,412.5,0.0
161,-E3_0,0.0,0.59,0.0,1293.75,1293.75,2200.0,0.0
161,-E3_1,172.2,2.07,40.71,855.0,855.0,412.5,9.83
161,-E3_2,86.37,0.9,16.02,371.25,371.25,412.5,2.62
161,-E4_0,0.0,0.5,0.0,1091.25,1091.25,2200.0,0.0
161,-E4_1,132.6,1.69,31.52,697.5,697.5,412.5,6.33
161,-E4_2,86.09,0.93,16.35,382.5,382.5,412.5,2.54
161,E0_0,0.0,0.4,0.0,888.75,888.75,2200.0,0.0
161,E0_1,124.31,1.61,27.03,596.25,596.25,371.25,5.0
161,E0_2,91.07,0.91,15.13,337.5,337.5,371.25,2.66
325,E1_0,0.0,0.62,0.0,1371.95,1371.95,2200.0,0.0
325,E1_1,238.65,2.63,54.24,921.95,1056.71,402.44,14.9
325,E1_2,144.02,1.77,33.56,658.54,712.03,402.44,7.05
325,E2_0,0.0,0.52,0.0,1152.44,1152.44,2200.0,0.0
325,E2_1,212.76,2.4,48.86,878.05,967.18,402.44,12.86
325,E2_2,106.02,1.17,21.63,471.95,471.95,402.44,4.06
325,-E3_0,0.0,0.52,0.0,1141.46,1141.46,2200.0,0.0
325,-E3_1,227.05,2.53,51.86,801.22,1017.07,402.44,14.0
325,-E3_2,103.39,1.37,23.91,493.9,551.33,402.44,3.39
325,-E4_0,0.0,0.56,0.0,1240.24,1240.24,2200.0,0.0
325,-E4_1,196.04,2.25,45.27,768.29,907.32,402.44,11.5
325,-E4_2,103.37,1.15,21.0,406.1,461.84,402.44,3.81
325,E0_0,0.0,0.62,0.0,1371.95,1371.95,2200.0,0.0
325,E0_1,281.76,2.97,62.61,1086.59,1196.34,402.44,18.08
325,E0_2,153.83,1.86,35.82,691.46,749.82,402.44,7.91
529,E1_0,0.0,0.45,0.0,979.41,979.41,2200.0,0.0
529,E1_1,238.7,2.21,55.92,644.12,907.11,409.8,14.09
529,E1_2,140.49,1.47,33.12,476.47,600.91,409.8,5.41
529,E2_0,0.0,0.45,0.0,988.24,988.24,2200.0,0.0
529,E2_1,289.81,2.58,65.65,802.94,1029.95,399.02,17.88
529,E2_2,148.48,1.53,34.27,538.24,609.89,399.02,5.97
529,-E3_0,0.0,0.41,0.0,900.0,900.0,2200.0,0.0
529,-E3_1,224.5,2.11,52.76,617.65,864.71,409.8,12.89
529,-E3_2,107.51,1.2,25.03,432.35,492.2,409.8,2.33
529,-E4_0,0.0,0.59,0.0,1305.88,1305.88,2200.0,0.0
529,-E4_1,298.18,2.63,68.53,873.53,1076.47,409.8,18.89
529,-E4_2,115.03,1.26,26.89,450.0,517.22,409.8,3.04
529,E0_0,0.0,0.57,0.0,1252.94,1252.94,2200.0,0.0
529,E0_1,349.37,2.95,78.49,891.18,1210.29,409.8,22.68
529,E0_2,167.1,1.68,39.51,547.06,686.69,409.8,7.85
