Scenario,Avg_Delay_s,Avg_Saturation,Avg_Queue_Veh,Avg_Inflow_PCU,Avg_TotalDemand,Avg_Residual_NGE,Avg_Capacity,Active_Records
FEW_AD_NGA5,36.85103448275862,0.1362068965517241,1.681034482758621,95.27206896551726,95.27206896551726,0.0,1020.3913793103447,29
FEW_FT_NGA5,36.92310344827585,0.13586206896551725,1.6920689655172416,95.42965517241382,95.42965517241382,0.0,1021.0320689655172,29
FEW_IN_NGA5,42.22428571428571,0.1317857142857143,2.007142857142857,94.26071428571427,94.26071428571427,0.0,1047.7585714285713,28
NOR_FT_NGA5,49.01288888888889,0.5537777777777777,7.778,363.2393333333334,372.54688888888893,0.7786666666666666,1000.3311111111113,45
NOR_AD_NGA5,51.192,0.5268888888888887,7.9366666666666665,349.4724444444445,358.46577777777776,0.725111111111111,1002.5200000000003,45
NOR_IN_NGA5,53.68666666666666,0.46133333333333326,7.615333333333335,307.80688888888886,314.3113333333333,0.44044444444444447,1005.579111111111,45
CROW_FT_NGA5,94.40633333333334,1.2633333333333332,20.532999999999998,791.1916666666665,820.5603333333332,4.604333333333333,1000.9846666666666,30
CROW_AD_NGA5,94.66333333333333,1.257,20.687000000000005,789.4113333333333,819.8626666666668,4.639333333333332,1001.3133333333332,30
CROW_IN_NGA5,105.62066666666666,1.2176666666666665,23.614333333333335,781.9866666666668,805.2990000000001,5.054,1003.7106666666665,30
