scenario,fixed_delay,rl_delay,improve_delay_pct,fixed_queue,rl_queue,improve_queue_pct,fixed_sat_norm,rl_sat_norm,improve_sat_norm_pct,fixed_directional_imbalance,rl_directional_imbalance,improve_directional_imbalance_pct,avg_3kpi_improve_pct,fixed_sat_raw,rl_sat_raw
normal_2intersection,67.33550288595937,77.44084743327564,-15.007453890157855,1.3627334908779822,0.7033121053543355,48.38960735446478,0.11979502342838906,0.08260708764428273,31.042972170155707,3.411660305067169,2.457985185318024,27.953401994117034,21.47504187815421,0.2415238585972199,0.16521417528856547
crowded_2intersection,67.81984763622285,67.35805569903846,0.6809097237454452,1.1894816392494572,1.1724940817660958,1.4281479362792182,0.11175828441692931,0.11309988195542837,-1.2004457168419431,3.365930976056856,4.197589503228721,-24.708127798453607,0.3028706477275734,0.22369200742337852,0.22733899226392032
