Episode,Reward,Critic_Loss,Time_Sec,CPU_Percent,RAM_Percent,GPU_VRAM_MB
112,-243.47294855117798,3.9055447578430176,11.29,99.2,65.4,0.0
113,-227.25861263275146,2.6544997692108154,9.53,98.9,65.4,0.0
114,-251.54818964004517,6.5586419105529785,12.02,96.9,65.4,0.0
115,-227.25861263275146,2.5100855827331543,10.94,98.2,65.5,0.0
116,-227.25861263275146,2.1685056686401367,10.89,97.7,65.4,0.0
117,-249.62563800811768,4.9660820960998535,11.38,97.2,65.5,0.0
118,-227.25861263275146,1.6195807456970215,11.15,99.5,65.5,0.0
119,-249.62563800811768,4.406721591949463,12.52,99.9,65.5,0.0
120,-228.55042505264282,2.565561056137085,11.51,98.5,65.6,0.0
121,-274.0991201400757,8.921162605285645,9.52,98.2,65.6,0.0
122,-228.55042505264282,2.326204299926758,12.11,97.7,65.7,0.0
123,-227.25861263275146,1.6172548532485962,12.43,99.2,65.6,0.0
124,-227.25861263275146,1.2575939893722534,12.38,99.9,65.6,0.0
125,-219.73089027404785,3.2032864093780518,10.99,99.1,65.4,0.0
126,-227.25861263275146,3.224456310272217,12.14,99.6,65.7,0.0
127,-227.21967220306396,3.1806015968322754,12.22,96.9,65.7,0.0
128,-227.25861263275146,1.7488855123519897,8.31,97.1,65.7,0.0
129,-262.70482778549194,5.883930683135986,10.16,99.7,65.7,0.0
130,-257.647084236145,4.229896545410156,12.76,99.7,65.7,0.0
131,-235.02774333953857,3.431023120880127,11.07,99.4,65.7,0.0
132,-220.85518407821655,2.956655979156494,7.87,93.5,65.7,0.0
133,-219.13852214813232,2.3059165477752686,11.54,98.7,65.7,0.0
134,-233.253484249115,2.233621835708618,11.95,99.4,65.8,0.0
135,-243.34063863754272,2.2200028896331787,9.51,97.9,65.8,0.0
136,-233.21112203598022,2.1460773944854736,11.03,99.5,65.8,0.0
137,-244.39436435699463,3.6257705688476562,9.47,96.7,65.8,0.0
138,-240.5206413269043,2.931088447570801,8.88,96.8,65.8,0.0
139,-215.38224411010742,3.0580108165740967,12.72,99.6,65.6,0.0
140,-227.25861263275146,7.578633785247803,11.46,98.1,65.8,0.0
141,-219.73089027404785,2.426481246948242,9.2,99.7,65.8,0.0
142,-242.0527219772339,5.235409736633301,11.51,99.1,65.7,0.0
143,-227.25861263275146,8.080582618713379,12.72,99.7,65.7,0.0
144,-227.25861263275146,2.507023334503174,8.85,98.4,65.8,0.0
145,-227.25861263275146,3.7020864486694336,9.47,97.8,65.8,0.0
146,-219.73089027404785,1.9979394674301147,9.95,98.2,65.8,0.0
147,-227.25861263275146,1.6320338249206543,10.92,97.3,65.8,0.0
148,-227.25861263275146,1.5743517875671387,11.65,99.4,65.6,0.0
149,-227.25861263275146,1.3977508544921875,9.95,99.6,65.8,0.0
150,-227.25861263275146,1.0551784038543701,10.0,98.3,65.9,0.0
151,-219.73089027404785,2.5256612300872803,8.99,94.4,65.8,0.0
152,-227.25861263275146,3.919661521911621,11.73,98.1,65.9,0.0
153,-240.42491579055786,4.312678813934326,9.07,98.7,65.9,0.0
154,-228.55042505264282,3.0261034965515137,12.78,99.5,65.9,0.0
155,-242.0527219772339,2.8460233211517334,10.46,97.1,65.9,0.0
156,-227.25861263275146,2.3526692390441895,10.3,97.7,66.0,0.0
157,-227.25861263275146,1.8735203742980957,11.24,98.4,66.0,0.0
158,-245.62361669540405,3.712857723236084,12.33,99.4,66.0,0.0
159,-227.25861263275146,1.0468592643737793,11.04,96.7,66.0,0.0
160,-235.06507205963135,1.8228317499160767,10.39,97.8,66.0,0.0
161,-228.48694276809692,1.9406105279922485,11.58,99.6,65.9,0.0
162,-227.25861263275146,0.7757953405380249,11.09,99.0,66.1,0.0
163,-240.5206413269043,2.458470344543457,12.09,96.5,66.1,0.0
164,-233.253484249115,1.8813400268554688,11.16,99.3,66.3,0.0
165,-227.25861263275146,1.0787708759307861,11.12,99.0,66.2,0.0
166,-227.25861263275146,1.0401384830474854,9.78,97.6,66.2,0.0
167,-227.25861263275146,0.5365940928459167,10.0,99.3,66.2,0.0
168,-227.25861263275146,0.9576492309570312,11.01,98.7,66.2,0.0
169,-227.25861263275146,0.9659931659698486,12.55,98.9,66.5,0.0
170,-233.21112203598022,1.4627833366394043,10.69,98.3,66.5,0.0
171,-235.06507205963135,1.5117865800857544,13.42,98.3,67.3,0.0
172,-233.253484249115,1.515197992324829,12.42,99.4,66.5,0.0
173,-227.25861263275146,1.3083534240722656,11.53,98.0,66.5,0.0
174,-227.25861263275146,0.9279776811599731,11.87,98.1,67.3,0.0
175,-227.25861263275146,0.6085672378540039,8.94,100.0,67.8,0.0
176,-235.06507205963135,2.003239870071411,11.62,98.5,66.4,0.0
177,-233.253484249115,1.9485095739364624,10.55,98.0,66.2,0.0
178,-227.25861263275146,1.2590224742889404,10.75,98.7,66.2,0.0
179,-227.25861263275146,0.686346173286438,8.49,97.2,66.3,0.0
180,-227.21967220306396,0.47832775115966797,8.96,98.1,66.2,0.0
181,-244.3031415939331,2.744112968444824,10.88,97.3,66.2,0.0
182,-227.25861263275146,2.932342767715454,11.96,95.5,66.3,0.0
183,-250.67538166046143,4.1212663650512695,10.03,97.1,66.3,0.0
184,-227.25861263275146,0.40417924523353577,11.8,99.0,66.2,0.0
185,-227.25861263275146,0.2998126745223999,10.91,97.8,66.3,0.0
186,-227.25861263275146,0.3902628719806671,8.07,98.8,66.3,0.0
187,-227.25861263275146,0.21005454659461975,9.04,99.9,66.4,0.0
188,-227.25861263275146,0.19793452322483063,12.41,97.6,66.5,0.0
189,-227.25861263275146,0.6235793828964233,11.1,98.4,66.4,0.0
190,-227.25861263275146,0.8228347301483154,10.22,96.8,66.3,0.0
191,-227.25861263275146,0.15038184821605682,8.4,98.2,66.4,0.0
192,-227.25861263275146,1.0224947929382324,11.65,98.7,66.4,0.0
193,-227.25861263275146,2.056251049041748,8.36,98.5,66.3,0.0
194,-227.25861263275146,0.9996414184570312,10.51,97.5,66.5,0.0
195,-227.25861263275146,0.4057864546775818,9.89,98.4,66.4,0.0
196,-227.25861263275146,0.17053277790546417,9.3,99.0,66.4,0.0
197,-227.25861263275146,0.2201288938522339,11.78,99.5,66.4,0.0
198,-227.25861263275146,0.18962319195270538,12.0,99.0,66.5,0.0
199,-227.25861263275146,0.33232033252716064,11.64,99.5,66.4,0.0
200,-244.39436435699463,2.656848192214966,11.9,98.0,66.5,0.0
201,-227.25861263275146,0.9537826180458069,11.6,99.2,66.6,0.0
202,-227.25861263275146,0.6614714860916138,10.4,98.6,66.3,0.0
203,-227.25861263275146,1.120830774307251,7.3,96.5,66.6,0.0
204,-227.25861263275146,0.9974551796913147,10.31,98.1,66.3,0.0
205,-227.25861263275146,0.6043182611465454,9.58,95.4,66.5,0.0
206,-227.25861263275146,1.1681948900222778,8.17,98.6,66.5,0.0
207,-227.25861263275146,0.7539596557617188,10.13,97.7,66.5,0.0
208,-227.25861263275146,0.9286471605300903,11.52,95.3,66.5,0.0
209,-227.25861263275146,0.8911976218223572,11.44,99.3,66.6,0.0
210,-227.25861263275146,0.8992698192596436,11.57,96.6,66.5,0.0
211,-227.25861263275146,0.8123629093170166,9.76,96.2,66.6,0.0
212,-227.25861263275146,1.0209155082702637,11.78,99.1,66.6,0.0
213,-227.25861263275146,0.6525076627731323,8.78,98.1,66.6,0.0
214,-227.25861263275146,1.1605207920074463,12.38,98.7,66.7,0.0
215,-227.25861263275146,0.5524076223373413,12.25,97.5,66.7,0.0
216,-227.25861263275146,1.1831754446029663,11.39,96.5,66.8,0.0
217,-227.25861263275146,0.5962156653404236,9.09,97.0,66.8,0.0
218,-227.25861263275146,1.1261299848556519,10.49,97.9,66.8,0.0
219,-228.55042505264282,2.1592109203338623,10.69,97.8,66.8,0.0
220,-227.25861263275146,0.4068435728549957,11.9,95.9,66.8,0.0
221,-227.25861263275146,1.2902300357818604,9.25,97.7,66.9,0.0
222,-227.25861263275146,1.0980570316314697,9.06,99.5,66.9,0.0
223,-227.25861263275146,0.27231231331825256,10.81,98.6,66.8,0.0
224,-227.25861263275146,0.16869284212589264,11.81,99.5,66.9,0.0
225,-227.25861263275146,0.18063431978225708,10.35,97.6,67.0,0.0
226,-233.253484249115,1.0254545211791992,13.23,100.0,67.1,0.0
227,-227.25861263275146,0.42381763458251953,11.04,97.9,67.3,0.0
228,-227.25861263275146,0.2458941638469696,11.21,98.4,67.2,0.0
229,-227.25861263275146,0.4665536880493164,12.99,98.8,67.1,0.0
230,-227.25861263275146,0.24418994784355164,11.53,97.2,67.2,0.0
231,-227.25861263275146,0.2857614755630493,8.08,98.3,67.2,0.0
232,-227.25861263275146,0.270270437002182,11.11,99.7,67.2,0.0
233,-233.253484249115,0.9556253552436829,13.15,99.3,67.2,0.0
234,-227.25861263275146,0.32625991106033325,10.38,98.5,67.2,0.0
235,-227.25861263275146,0.282159686088562,9.7,97.7,67.2,0.0
236,-227.25861263275146,0.1587405800819397,11.46,99.9,67.3,0.0
237,-227.25861263275146,0.16550134122371674,8.98,99.5,67.2,0.0
238,-227.25861263275146,0.08350162208080292,12.09,98.7,67.2,0.0
239,-227.25861263275146,0.05731211602687836,11.21,98.6,67.2,0.0
240,-227.25861263275146,0.27627724409103394,8.79,97.9,67.2,0.0
241,-227.25861263275146,0.8631356358528137,9.55,99.8,67.3,0.0
242,-227.25861263275146,1.2333167791366577,12.19,98.5,67.4,0.0
243,-227.25861263275146,0.24100324511528015,10.99,99.5,67.0,0.0
244,-227.25861263275146,0.030741801485419273,11.63,98.7,67.2,0.0
245,-227.25861263275146,0.02626042068004608,9.55,98.9,67.2,0.0
246,-227.25861263275146,0.08424802869558334,9.3,99.0,67.2,0.0
247,-227.25861263275146,0.028700176626443863,12.64,97.3,67.4,0.0
248,-227.25861263275146,0.029344959184527397,9.54,98.9,67.3,0.0
249,-227.25861263275146,0.660548210144043,10.49,99.2,67.3,0.0
250,-227.25861263275146,0.20611479878425598,12.32,97.8,67.3,0.0
251,-227.25861263275146,0.6414021253585815,9.94,95.7,67.3,0.0
252,-227.25861263275146,0.049982950091362,10.99,97.0,67.4,0.0
253,-227.25861263275146,0.03540341556072235,11.29,99.3,67.4,0.0
254,-231.5110592842102,1.8508878946304321,11.43,97.9,67.4,0.0
255,-227.25861263275146,1.0461828708648682,11.75,99.4,67.5,0.0
256,-227.25861263275146,2.1261708736419678,10.47,98.7,67.3,0.0
257,-227.25861263275146,0.7468367218971252,8.33,97.7,67.3,0.0
258,-227.25861263275146,0.8733255863189697,12.03,98.6,67.4,0.0
259,-227.25861263275146,0.9319728016853333,13.08,97.1,67.6,0.0
260,-227.25861263275146,0.6448019742965698,10.85,95.6,67.4,0.0
261,-227.25861263275146,1.0180835723876953,8.65,98.7,67.5,0.0
262,-227.25861263275146,0.5986009836196899,12.66,100.0,67.5,0.0
263,-227.25861263275146,1.053966999053955,11.21,98.2,67.6,0.0
264,-227.25861263275146,0.5302653312683105,11.15,99.2,67.5,0.0
265,-227.25861263275146,1.1123671531677246,9.31,99.7,67.5,0.0
266,-227.25861263275146,0.47816288471221924,9.69,99.5,67.5,0.0
267,-227.25861263275146,1.13487708568573,11.07,96.8,67.5,0.0
268,-227.25861263275146,0.4891134798526764,11.45,95.7,67.6,0.0
269,-227.25861263275146,1.0964634418487549,12.39,99.5,67.5,0.0
270,-227.25861263275146,0.5321274399757385,11.04,95.3,67.5,0.0
271,-227.25861263275146,1.0625144243240356,9.26,98.7,67.6,0.0
272,-227.25861263275146,0.5479172468185425,11.03,97.5,67.6,0.0
273,-227.25861263275146,1.050811767578125,9.85,98.8,67.6,0.0
274,-227.25861263275146,0.5617952346801758,11.64,98.6,67.6,0.0
275,-227.25861263275146,1.0179705619812012,10.97,99.1,67.6,0.0
276,-227.25861263275146,0.6094319820404053,9.59,98.6,67.6,0.0
277,-227.25861263275146,0.9512242078781128,10.35,97.5,67.6,0.0
278,-227.25861263275146,0.6796772480010986,8.39,97.4,67.6,0.0
279,-227.25861263275146,0.8746159672737122,11.97,99.0,67.5,0.0
280,-227.25861263275146,0.7481499910354614,11.29,97.6,67.6,0.0
281,-227.25861263275146,0.8066340088844299,9.23,97.7,67.7,0.0
282,-227.25861263275146,0.8080447912216187,9.27,97.8,67.6,0.0
283,-227.25861263275146,0.7471973896026611,11.02,99.4,67.6,0.0
284,-227.25861263275146,0.8615441918373108,11.47,98.6,67.8,0.0
285,-227.25861263275146,0.6940675377845764,11.58,99.2,67.7,0.0
286,-227.25861263275146,0.9100841879844666,9.6,98.8,67.7,0.0
287,-227.25861263275146,0.6464992165565491,10.84,98.8,67.7,0.0
288,-227.25861263275146,0.9524004459381104,10.68,96.6,67.8,0.0
289,-227.25861263275146,0.6064541935920715,9.5,98.0,67.8,0.0
290,-227.25861263275146,0.9877394437789917,12.29,98.3,67.7,0.0
291,-227.25861263275146,0.573456346988678,8.99,99.5,67.7,0.0
292,-227.25861263275146,1.017722249031067,9.42,95.9,67.8,0.0
293,-227.25861263275146,0.5445500612258911,7.85,98.0,67.8,0.0
294,-227.25861263275146,1.0458027124404907,11.0,97.2,67.8,0.0
295,-227.25861263275146,0.5163573622703552,11.27,98.9,67.8,0.0
296,-227.25861263275146,1.0747889280319214,7.6,97.3,67.9,0.0
297,-227.25861263275146,0.48751646280288696,12.97,98.2,67.7,0.0
298,-227.25861263275146,1.103604793548584,10.91,95.1,67.9,0.0
299,-227.25861263275146,0.46083149313926697,11.32,98.4,67.9,0.0
300,-227.25861263275146,1.1289516687393188,10.09,98.3,67.9,0.0
301,-227.25861263275146,0.4393359422683716,11.34,98.8,67.9,0.0
302,-227.25861263275146,1.1482768058776855,9.3,96.5,67.9,0.0
303,-227.25861263275146,0.42486250400543213,10.45,98.6,67.9,0.0
304,-227.25861263275146,1.1603766679763794,8.69,99.0,67.9,0.0
305,-227.25861263275146,0.41705986857414246,11.78,99.3,68.0,0.0
306,-227.25861263275146,1.1671066284179688,12.19,99.3,68.0,0.0
307,-227.25861263275146,0.4123902916908264,11.37,99.5,68.0,0.0
308,-227.25861263275146,1.1717205047607422,9.49,99.9,68.4,0.0
309,-227.25861263275146,0.40875479578971863,13.1,99.8,69.3,0.0
310,-227.25861263275146,1.1760492324829102,11.39,99.8,63.0,0.0
311,-233.253484249115,1.3692207336425781,10.12,98.1,63.3,0.0
312,-227.25861263275146,1.0247889757156372,11.21,99.6,63.5,0.0
313,-227.25861263275146,0.5705005526542664,12.98,100.0,63.1,0.0
314,-227.25861263275146,1.1334607601165771,10.38,96.5,63.4,0.0
315,-227.25861263275146,0.34237679839134216,11.49,99.3,63.5,0.0
316,-227.25861263275146,0.10035523027181625,11.23,98.5,63.8,0.0
317,-227.25861263275146,0.03778381645679474,13.58,100.0,63.9,0.0
318,-227.25861263275146,0.02286061830818653,12.99,100.0,64.1,0.0
319,-227.25861263275146,0.01936943270266056,12.06,98.8,64.5,0.0
320,-227.21967220306396,0.015519989654421806,8.51,98.2,64.4,0.0
321,-227.25861263275146,0.016853053122758865,10.05,97.6,64.4,0.0
322,-227.25861263275146,0.018489787355065346,10.66,97.8,64.5,0.0
323,-227.25861263275146,0.021085254848003387,10.19,97.6,64.5,0.0
324,-249.64470624923706,3.0575456619262695,9.8,95.6,64.5,0.0
325,-244.39436435699463,2.1508848667144775,7.77,95.3,64.5,0.0
326,-227.25861263275146,1.078595519065857,8.46,99.1,64.6,0.0
327,-227.21967220306396,0.8383654952049255,10.81,96.9,64.5,0.0
328,-227.25861263275146,0.7124980688095093,9.58,94.8,64.6,0.0
329,-227.25861263275146,0.5459471940994263,7.33,96.0,64.6,0.0
330,-227.25861263275146,0.6557990908622742,8.01,97.3,64.6,0.0
331,-227.25861263275146,0.46985483169555664,11.27,98.5,64.6,0.0
332,-240.5206413269043,2.1752748489379883,11.83,95.4,64.6,0.0
333,-227.25861263275146,0.16971522569656372,10.28,96.8,64.6,0.0
334,-227.25861263275146,0.2763725817203522,10.7,39.6,65.8,0.0
335,-227.25861263275146,0.17581947147846222,9.91,96.6,65.9,0.0
336,-227.25861263275146,0.20884446799755096,7.03,92.9,65.8,0.0
337,-227.25861263275146,0.08326726406812668,8.53,96.8,65.8,0.0
338,-227.25861263275146,0.18856509029865265,8.69,96.7,65.8,0.0
339,-227.25861263275146,0.12623193860054016,11.09,96.5,65.8,0.0
340,-227.25861263275146,0.30602285265922546,7.4,94.1,65.9,0.0
341,-227.25861263275146,0.05811537057161331,8.05,96.5,65.8,0.0
342,-227.25861263275146,0.2203577160835266,9.29,96.2,65.9,0.0
343,-227.25861263275146,0.07995712757110596,7.47,96.5,65.9,0.0
344,-227.25861263275146,0.1449357271194458,9.11,98.7,65.8,0.0
345,-227.25861263275146,0.08576163649559021,10.89,98.3,65.9,0.0
346,-227.25861263275146,0.15778353810310364,7.79,97.3,65.9,0.0
347,-227.25861263275146,0.06160192936658859,10.84,96.5,66.0,0.0
348,-227.25861263275146,0.17611724138259888,9.26,93.7,65.9,0.0
349,-227.25861263275146,0.05527042970061302,8.48,97.1,65.9,0.0
350,-227.25861263275146,0.1610819697380066,11.04,97.1,65.9,0.0
351,-227.25861263275146,0.07431680709123611,9.4,96.6,65.9,0.0
352,-227.25861263275146,0.11967629939317703,11.77,95.9,66.0,0.0
353,-227.25861263275146,0.10876438021659851,8.23,95.0,66.0,0.0
354,-227.25861263275146,0.0829576775431633,9.54,96.1,66.0,0.0
355,-227.25861263275146,0.14293250441551208,10.78,95.8,66.0,0.0
356,-227.25861263275146,0.061815228313207626,9.03,96.6,66.0,0.0
357,-227.25861263275146,0.16527988016605377,7.74,96.8,66.1,0.0
358,-227.25861263275146,0.05152672529220581,8.72,97.9,66.0,0.0
359,-227.25861263275146,0.17958247661590576,10.71,95.2,66.1,0.0
360,-227.25861263275146,0.04442744702100754,10.66,97.4,66.1,0.0
361,-227.25861263275146,0.19504259526729584,8.73,96.2,66.1,0.0
362,-227.25861263275146,0.03674079105257988,10.03,98.4,66.2,0.0
363,-227.25861263275146,0.21430839598178864,7.61,98.2,66.2,0.0
364,-227.25861263275146,0.029213329777121544,7.51,95.4,66.1,0.0
365,-227.25861263275146,0.23402288556098938,11.84,96.1,66.2,0.0
366,-227.25861263275146,0.023386184126138687,9.56,96.8,66.2,0.0
367,-227.25861263275146,0.250969260931015,7.81,91.9,66.2,0.0
368,-227.25861263275146,0.019156040623784065,9.4,97.2,66.2,0.0
369,-227.25861263275146,0.2666698098182678,9.32,98.2,66.2,0.0
370,-227.25861263275146,0.015542315319180489,8.15,92.8,66.2,0.0
371,-227.25861263275146,0.28338056802749634,9.71,97.6,66.3,0.0
372,-227.25861263275146,0.012315599247813225,9.33,96.6,66.2,0.0
373,-227.25861263275146,0.2998899221420288,10.28,96.6,66.3,0.0
374,-227.25861263275146,0.009839590638875961,10.14,98.4,66.3,0.0
375,-227.25861263275146,0.3135189712047577,9.94,99.1,66.3,0.0
376,-227.25861263275146,0.008156307972967625,9.1,97.7,66.3,0.0
377,-227.25861263275146,0.32381439208984375,10.75,97.4,66.3,0.0
378,-227.25861263275146,0.006966844201087952,6.23,90.9,66.3,0.0
379,-227.25861263275146,0.3317393958568573,9.79,97.5,66.3,0.0
380,-244.39436435699463,2.765059232711792,10.23,96.5,66.3,0.0
381,-227.25861263275146,0.4419720768928528,9.74,96.3,66.3,0.0
382,-227.25861263275146,0.037918172776699066,8.11,96.8,66.3,0.0
383,-227.25861263275146,0.10243701189756393,10.22,99.1,66.3,0.0
384,-227.25861263275146,0.13455264270305634,9.46,95.7,66.3,0.0
385,-227.25861263275146,0.0836716815829277,9.1,97.6,66.3,0.0
386,-227.25861263275146,0.04894121363759041,9.73,97.0,66.3,0.0
387,-227.25861263275146,0.058375027030706406,8.85,95.9,66.4,0.0
388,-227.25861263275146,0.10319941490888596,9.42,95.2,66.4,0.0
389,-227.25861263275146,0.13087311387062073,5.62,95.2,66.4,0.0
390,-227.25861263275146,0.10894647240638733,11.42,97.8,66.4,0.0
