Episode,Reward,Critic_Loss,Time_Sec,CPU_Percent,RAM_Percent,GPU_VRAM_MB
58,-113.56612694263458,2.8864822387695312,13.46,99.6,62.9,0.0
59,-127.36109110713005,2.544867992401123,11.02,97.9,62.6,0.0
60,-122.99958980083466,2.157539129257202,14.33,99.1,62.7,0.0
61,-117.76123714447021,2.0808231830596924,13.08,98.4,62.7,0.0
62,-130.28306019306183,4.880212783813477,13.39,99.1,62.9,0.0
63,-115.93124777078629,2.2199254035949707,11.94,99.9,62.7,0.0
64,-114.17942196130753,1.4861972332000732,14.6,98.9,62.8,0.0
65,-117.17178648710251,2.5873703956604004,12.57,98.8,62.9,0.0
66,-102.00722807645798,1.4329289197921753,13.41,98.8,63.0,0.0
67,-120.1291229724884,1.7112168073654175,14.53,98.7,62.9,0.0
68,-105.20844578742981,2.272294759750366,13.74,98.1,62.9,0.0
69,-109.43511062860489,2.153031587600708,11.39,99.6,63.0,0.0
70,-104.60374557971954,1.265847086906433,12.97,97.3,63.3,0.0
71,-100.81401240825653,1.579438328742981,12.1,98.3,63.3,0.0
72,-111.57740664482117,2.4196362495422363,12.88,98.8,63.6,0.0
73,-110.17794525623322,2.3330018520355225,13.32,96.6,63.6,0.0
74,-113.84891754388809,1.5384392738342285,13.81,98.4,63.7,0.0
75,-120.53126871585846,2.3103344440460205,9.16,98.3,63.9,0.0
76,-107.00481295585632,1.1011520624160767,12.15,94.6,63.8,0.0
77,-110.2431246638298,1.3437714576721191,440.27,49.0,65.4,0.0
78,-106.40844428539276,1.6213937997817993,14.12,99.0,65.2,0.0
79,-120.10436636209488,1.9938522577285767,12.93,97.2,65.4,0.0
80,-114.72102165222168,1.0843771696090698,11.21,98.3,65.5,0.0
81,-101.51215863227844,1.3914705514907837,11.95,97.9,65.5,0.0
82,-114.87241917848587,3.111968755722046,15.5,97.9,65.7,0.0
83,-108.97947210073471,1.992954969406128,10.46,99.5,65.5,0.0
84,-106.15528416633606,1.8917707204818726,10.25,99.2,65.5,0.0
85,-107.64592635631561,1.858446478843689,12.92,99.3,65.6,0.0
86,-101.87920546531677,1.1876156330108643,13.97,98.3,65.6,0.0
87,-112.35220694541931,2.138737201690674,12.82,97.5,65.6,0.0
88,-113.03945165872574,2.151639461517334,14.31,99.9,65.6,0.0
89,-99.84675174951553,1.472062110900879,13.11,99.3,65.8,0.0
90,-99.06226366758347,1.9181452989578247,13.36,99.6,65.7,0.0
91,-99.53081107139587,1.3784123659133911,13.42,97.1,65.8,0.0
92,-115.8998675942421,1.4899221658706665,11.96,97.9,65.6,0.0
93,-104.49895238876343,1.626786470413208,10.42,99.6,65.7,0.0
94,-99.96267747879028,2.0373427867889404,12.18,99.8,65.8,0.0
95,-106.20725643634796,1.6725789308547974,12.78,99.5,65.8,0.0
96,-98.96600848436356,1.4844807386398315,13.0,94.8,65.7,0.0
97,-98.76020437479019,1.1839791536331177,13.2,99.5,65.8,0.0
98,-105.51802414655685,1.7320281267166138,11.14,98.2,65.8,0.0
99,-100.98135393857956,1.2694679498672485,10.22,99.4,65.8,0.0
100,-105.66270220279694,1.929466724395752,13.29,97.6,65.6,0.0
101,-96.54750508069992,2.275117874145508,12.83,97.3,65.8,0.0
102,-96.60596638917923,1.0543673038482666,10.56,98.0,65.8,0.0
103,-104.71631956100464,1.226712942123413,12.65,99.7,65.7,0.0
104,-94.61387759447098,1.0999897718429565,12.32,99.1,65.7,0.0
105,-105.24555546045303,2.3135745525360107,11.71,99.7,65.7,0.0
106,-100.13741141557693,1.0439649820327759,9.56,98.8,65.8,0.0
107,-97.16089659929276,0.8105735182762146,11.79,98.0,65.8,0.0
108,-93.97797214984894,1.1118266582489014,9.5,98.0,65.8,0.0
109,-100.47452145814896,0.7032912373542786,12.01,97.5,66.0,0.0
110,-90.07350295782089,0.9300355315208435,11.21,99.3,65.8,0.0
111,-85.0133730173111,0.849542498588562,10.26,99.6,65.8,0.0
112,-90.64610314369202,0.88677579164505,9.93,96.1,65.9,0.0
113,-101.10235434770584,0.7915995717048645,9.32,96.6,65.9,0.0
114,-97.96553242206573,1.2283949851989746,12.63,98.4,66.1,0.0
115,-104.53611826896667,1.1471174955368042,11.89,98.8,65.9,0.0
116,-105.05598270893097,1.5428944826126099,9.05,99.6,65.9,0.0
117,-89.84801644086838,2.4502956867218018,12.21,97.6,65.8,0.0
118,-94.58042204380035,1.3480454683303833,9.07,97.3,66.0,0.0
119,-95.51778292655945,1.342615008354187,12.29,98.6,65.8,0.0
120,-98.2850940823555,1.2219716310501099,10.32,99.3,66.0,0.0
121,-85.21276301145554,2.19584321975708,12.66,97.1,66.0,0.0
122,-90.76873821020126,1.0832756757736206,9.61,97.6,66.0,0.0
123,-96.0939291715622,1.12143874168396,14.32,99.7,66.0,0.0
124,-93.71995002031326,1.4928452968597412,10.64,95.8,66.1,0.0
125,-97.31536334753036,1.0665876865386963,13.48,99.3,66.1,0.0
126,-87.06643229722977,1.045074701309204,10.88,99.2,66.1,0.0
127,-94.72332406044006,0.8523370623588562,9.46,97.6,66.2,0.0
128,-98.21662217378616,0.998795747756958,10.15,98.7,66.1,0.0
129,-108.15561509132385,0.771036684513092,11.33,99.5,66.3,0.0
130,-92.78014200925827,0.9757341146469116,9.74,97.7,66.2,0.0
131,-109.69523960351944,2.9546773433685303,12.93,99.6,66.5,0.0
132,-81.29051440954208,0.9689742922782898,9.44,96.7,66.5,0.0
133,-89.41214096546173,0.8761873841285706,14.02,99.3,67.5,0.0
134,-89.24736899137497,0.9256740808486938,11.18,99.3,66.5,0.0
135,-100.18007832765579,0.5788940787315369,11.64,98.0,66.5,0.0
136,-84.66283172369003,1.6396405696868896,13.15,98.3,67.1,0.0
137,-89.0946741104126,0.6095631718635559,10.59,98.5,66.5,0.0
138,-86.35014069080353,0.24627764523029327,10.22,99.8,66.2,0.0
139,-85.09708547592163,0.5928042531013489,13.2,98.4,66.2,0.0
140,-86.63611090183258,0.41647130250930786,12.54,98.4,66.4,0.0
141,-97.23387134075165,1.292047381401062,10.77,97.3,66.1,0.0
142,-98.05033230781555,0.5298606753349304,11.23,96.9,66.2,0.0
143,-97.28873360157013,0.728568971157074,13.58,96.1,66.4,0.0
144,-101.60429054498672,0.7466602325439453,11.55,97.4,66.3,0.0
145,-93.0620288848877,1.04115629196167,10.02,98.8,66.3,0.0
146,-87.0188826918602,0.7942562103271484,13.01,98.2,66.3,0.0
147,-87.72153234481812,0.6287044286727905,14.31,99.3,66.3,0.0
148,-88.50776934623718,1.2382447719573975,11.64,97.5,66.3,0.0
149,-84.5387191772461,0.8473976850509644,11.54,98.4,66.2,0.0
150,-92.3317603468895,1.9161162376403809,11.58,97.1,66.3,0.0
151,-96.19141662120819,1.7105846405029297,9.5,97.8,66.4,0.0
152,-102.19392591714859,1.5169703960418701,12.47,99.3,66.5,0.0
153,-87.75578552484512,2.0958423614501953,11.98,98.9,66.4,0.0
154,-98.59963995218277,0.8418304920196533,12.93,96.6,66.4,0.0
155,-97.84104734659195,1.485482096672058,10.92,99.4,66.2,0.0
156,-98.09170067310333,0.8500437140464783,12.32,99.3,66.3,0.0
157,-98.15446960926056,0.6708630919456482,11.49,98.9,66.4,0.0
158,-99.16932106018066,0.9355706572532654,13.1,99.5,66.4,0.0
159,-95.25085890293121,0.908596932888031,12.03,98.0,66.4,0.0
160,-91.32806783914566,1.2199463844299316,13.19,99.3,66.3,0.0
161,-91.53257602453232,0.7902254462242126,11.52,98.7,66.5,0.0
162,-97.38536077737808,1.1493431329727173,8.4,96.5,66.5,0.0
163,-97.54789513349533,0.5187097191810608,11.5,95.0,66.5,0.0
164,-99.67640489339828,1.0756834745407104,9.1,98.8,66.5,0.0
165,-92.13775110244751,0.31455036997795105,13.1,98.0,66.4,0.0
166,-92.05719667673111,0.5584995150566101,11.36,95.3,66.5,0.0
167,-93.6758297085762,0.913516104221344,12.78,99.4,66.6,0.0
168,-83.71252417564392,1.3294284343719482,13.48,97.1,66.6,0.0
169,-83.07611900568008,0.7042975425720215,13.37,97.1,66.7,0.0
170,-85.74069058895111,1.2094649076461792,12.52,99.2,66.6,0.0
171,-85.35828930139542,0.8624402284622192,13.22,97.5,66.7,0.0
172,-91.46745002269745,0.43937796354293823,12.82,97.7,66.7,0.0
173,-92.30256658792496,0.5203214287757874,9.58,96.0,66.8,0.0
174,-83.51765900850296,0.40314850211143494,10.97,97.5,66.8,0.0
175,-94.93949162960052,1.6482714414596558,10.87,98.0,66.6,0.0
176,-95.66131019592285,1.0234308242797852,10.99,97.9,66.8,0.0
177,-89.45123708248138,1.6524276733398438,12.91,96.3,66.8,0.0
178,-89.79280591011047,0.8360012769699097,11.41,98.1,66.8,0.0
179,-91.72720497846603,1.2729129791259766,10.3,99.1,66.9,0.0
180,-91.74438434839249,1.0131804943084717,12.67,99.2,66.9,0.0
181,-81.51265156269073,2.540013074874878,12.53,97.6,67.0,0.0
182,-89.99594867229462,0.5397475361824036,14.36,100.0,67.2,0.0
183,-87.99632394313812,0.8189730644226074,12.54,98.2,67.3,0.0
184,-95.10699898004532,0.7659958600997925,11.43,98.4,67.3,0.0
185,-84.46802717447281,1.0432411432266235,11.38,98.7,67.2,0.0
186,-79.4895344376564,0.5638402700424194,12.79,97.4,67.2,0.0
187,-83.89143490791321,1.1383228302001953,12.79,98.8,67.2,0.0
188,-83.89143490791321,0.8484742045402527,12.96,99.3,67.1,0.0
189,-89.39679628610611,0.2780783772468567,12.16,99.7,67.3,0.0
190,-96.77564936876297,0.7003172636032104,12.33,97.7,67.3,0.0
191,-79.14828890562057,2.5359416007995605,12.4,99.3,67.2,0.0
192,-89.00316154956818,0.6184725165367126,11.72,99.6,67.2,0.0
193,-89.41153383255005,0.8767843842506409,13.14,98.8,67.2,0.0
194,-88.13139253854752,0.8288263082504272,12.75,98.8,67.2,0.0
195,-91.32793998718262,0.5962663292884827,9.52,98.0,67.2,0.0
196,-88.3950006365776,0.5544371604919434,12.62,98.5,67.3,0.0
197,-79.51321142911911,0.4174557626247406,10.83,99.6,67.2,0.0
198,-80.23402565717697,0.9744322896003723,12.0,98.9,67.2,0.0
199,-80.0038371682167,0.31756019592285156,10.26,99.5,67.1,0.0
200,-82.97994035482407,0.7203266620635986,13.78,98.6,67.2,0.0
201,-80.24586361646652,0.4278060793876648,11.81,97.1,67.2,0.0
202,-78.99232405424118,0.5513014197349548,8.76,98.9,67.2,0.0
203,-84.68309026956558,0.3638526201248169,13.13,99.3,67.3,0.0
204,-84.31962525844574,0.6605969667434692,12.69,97.9,67.3,0.0
205,-74.92926400899887,0.5811121463775635,13.81,96.8,67.3,0.0
206,-82.40675961971283,1.5443408489227295,11.51,96.5,67.3,0.0
207,-80.57217925786972,0.5026217103004456,10.11,98.2,67.4,0.0
208,-78.22249269485474,0.658245325088501,9.1,99.0,67.4,0.0
209,-79.67335921525955,0.4876904785633087,12.76,99.7,67.4,0.0
210,-76.69420939683914,0.1952143758535385,9.6,98.6,67.3,0.0
211,-90.00414079427719,0.5923739671707153,11.64,96.9,67.4,0.0
212,-86.88249808549881,1.1384128332138062,11.6,97.8,67.6,0.0
213,-88.01209104061127,0.7492104172706604,10.08,96.4,67.5,0.0
214,-85.2592962384224,0.6960384845733643,12.2,98.1,67.5,0.0
215,-91.00175189971924,1.0742452144622803,11.38,98.9,67.5,0.0
216,-78.51702862977982,0.3879261016845703,11.17,99.1,67.3,0.0
217,-92.700230717659,2.006969451904297,11.58,99.1,67.5,0.0
218,-79.81852567195892,0.46806225180625916,13.04,99.2,67.7,0.0
219,-79.28455382585526,0.3237399160861969,12.54,99.6,67.5,0.0
220,-83.88294005393982,0.44157639145851135,10.88,96.6,67.6,0.0
221,-77.78399014472961,2.0283143520355225,11.92,95.9,67.6,0.0
222,-85.27293199300766,0.6557998657226562,12.52,99.5,67.6,0.0
223,-76.91179728507996,0.3778407573699951,9.88,94.8,67.5,0.0
224,-83.88294005393982,1.0747613906860352,9.62,98.7,67.6,0.0
225,-78.1311845779419,0.39847707748413086,12.19,97.7,67.6,0.0
226,-89.48954331874847,1.700154185295105,12.42,99.0,67.6,0.0
227,-82.25466573238373,0.2903680205345154,11.93,97.9,67.6,0.0
228,-79.24878191947937,0.18748769164085388,10.82,99.3,67.5,0.0
229,-83.2889216542244,0.6475337147712708,12.77,99.1,67.5,0.0
230,-78.1311845779419,0.14781218767166138,11.51,98.2,67.6,0.0
231,-78.1311845779419,0.09756506979465485,12.99,97.4,67.7,0.0
232,-76.16975885629654,0.12140127271413803,13.41,97.9,67.6,0.0
233,-77.7508835196495,0.18208029866218567,9.08,97.5,67.7,0.0
234,-80.0038371682167,0.13877077400684357,9.1,97.8,67.6,0.0
235,-79.51108968257904,0.2258623093366623,13.08,99.6,67.8,0.0
236,-81.91077500581741,0.2847293019294739,13.04,98.8,67.7,0.0
237,-83.70957112312317,0.34593281149864197,14.47,99.3,67.6,0.0
238,-77.04213112592697,0.2458430677652359,12.3,98.1,67.7,0.0
239,-78.22249269485474,0.16082404553890228,9.56,96.7,67.7,0.0
240,-79.98915159702301,0.15118977427482605,12.47,98.0,67.8,0.0
241,-76.44901549816132,0.2914871275424957,13.61,98.5,67.7,0.0
242,-79.2981880903244,0.19594629108905792,8.8,97.0,67.8,0.0
243,-75.63284182548523,0.1809898465871811,13.42,98.6,67.8,0.0
244,-81.36443066596985,0.6623252034187317,10.37,95.8,67.7,0.0
245,-81.17194855213165,0.17283041775226593,11.55,98.9,67.9,0.0
246,-80.23515272140503,0.33044618368148804,9.45,98.6,67.9,0.0
247,-80.23515272140503,0.1796102225780487,13.08,97.7,67.9,0.0
248,-82.25466573238373,0.15140631794929504,11.78,95.5,67.9,0.0
249,-84.77765566110611,0.4224050045013428,12.64,98.5,67.9,0.0
250,-80.24079722166061,0.38499969244003296,12.73,98.6,68.0,0.0
251,-80.24079722166061,0.7737453579902649,9.89,98.5,67.9,0.0
252,-77.92639291286469,0.1460617184638977,13.1,96.6,67.9,0.0
253,-85.14127224683762,0.2538602948188782,13.37,99.6,67.9,0.0
254,-80.24079722166061,0.21081051230430603,13.04,98.8,67.9,0.0
255,-83.88294005393982,1.476231575012207,14.16,99.4,68.0,0.0
256,-76.44901549816132,0.13501539826393127,11.02,99.5,68.1,0.0
257,-81.91077500581741,0.3514779508113861,14.09,99.8,69.0,0.0
258,-80.24586361646652,0.44030967354774475,13.28,99.7,67.3,0.0
259,-81.17194855213165,0.3187735974788666,11.46,98.6,63.0,0.0
260,-84.54730159044266,0.27239152789115906,12.6,99.7,63.4,0.0
261,-76.44901549816132,1.2680977582931519,13.86,99.7,63.7,0.0
262,-76.92086625099182,0.19645483791828156,11.34,96.8,63.4,0.0
263,-77.7508835196495,0.5948667526245117,13.46,99.4,63.5,0.0
264,-84.54730159044266,0.18120308220386505,15.25,98.9,63.9,0.0
265,-77.92639291286469,1.5531086921691895,15.3,100.0,63.9,0.0
266,-80.24586361646652,0.3289014399051666,14.87,99.0,64.4,0.0
267,-84.54730159044266,0.8463966250419617,11.03,98.6,64.4,0.0
268,-83.88294005393982,0.41421568393707275,11.37,97.9,64.4,0.0
269,-79.98915159702301,0.7956438064575195,8.15,97.1,64.5,0.0
270,-77.28061187267303,0.22057709097862244,13.38,98.1,64.5,0.0
271,-76.7079718708992,0.15506431460380554,12.48,96.5,64.5,0.0
272,-83.88294005393982,0.20530208945274353,8.57,95.5,64.5,0.0
273,-77.7508835196495,1.2193571329116821,12.52,96.9,64.5,0.0
274,-83.88294005393982,0.21758721768856049,8.17,95.7,64.6,0.0
275,-82.97994035482407,0.408664345741272,10.01,96.8,64.6,0.0
276,-86.779865026474,0.4474402964115143,8.99,98.0,64.6,0.0
277,-76.92086625099182,0.24369390308856964,11.98,97.4,64.6,0.0
278,-81.46161752939224,0.663184404373169,13.64,96.0,64.6,0.0
279,-79.1743813753128,0.2640869617462158,9.8,96.6,64.6,0.0
280,-77.7508835196495,0.13213109970092773,1102.08,38.9,65.8,0.0
281,-76.44901549816132,0.14294952154159546,12.23,96.4,65.8,0.0
282,-77.28061187267303,0.14203448593616486,11.53,97.0,65.8,0.0
283,-76.92086625099182,0.11167829483747482,9.43,91.6,65.8,0.0
284,-76.92086625099182,0.05924885720014572,9.8,97.0,65.8,0.0
285,-83.88294005393982,0.3754010796546936,9.34,95.9,65.8,0.0
286,-82.97994035482407,0.6252063512802124,10.63,95.9,65.8,0.0
287,-81.91077500581741,0.6277199983596802,10.07,97.2,65.8,0.0
288,-76.97708088159561,0.17421133816242218,12.32,97.0,65.9,0.0
289,-78.1311845779419,0.3387162685394287,9.23,95.8,65.9,0.0
290,-83.88294005393982,0.24376808106899261,11.47,98.4,65.9,0.0
291,-84.25699782371521,1.304083228111267,8.7,98.8,65.9,0.0
292,-80.24586361646652,0.47210535407066345,7.98,94.1,65.8,0.0
293,-82.25466573238373,0.7114064693450928,9.96,95.7,65.9,0.0
294,-77.7508835196495,0.19680571556091309,12.29,96.6,65.9,0.0
295,-80.0038371682167,0.1818486452102661,11.55,97.1,65.9,0.0
296,-82.85822862386703,0.8778834939002991,8.92,96.5,65.9,0.0
297,-77.92639291286469,0.06010647118091583,9.95,95.3,66.0,0.0
298,-85.27293199300766,0.5611173510551453,10.54,96.1,66.0,0.0
299,-76.44901549816132,1.9824460744857788,10.28,96.3,66.0,0.0
300,-79.54551023244858,0.21002110838890076,12.61,96.3,66.0,0.0
301,-84.77765566110611,1.725466251373291,9.15,96.6,66.0,0.0
302,-77.31696808338165,0.4317502975463867,7.23,95.3,66.1,0.0
303,-80.0038371682167,0.1089160218834877,8.53,95.9,66.0,0.0
304,-77.93981796503067,0.14592939615249634,11.63,97.8,66.1,0.0
305,-83.20110148191452,0.33909425139427185,11.75,97.6,66.1,0.0
306,-82.85822862386703,0.18206827342510223,10.26,96.4,66.1,0.0
307,-84.54730159044266,0.11879541724920273,10.19,98.7,66.1,0.0
308,-88.13139253854752,0.12199831008911133,9.78,96.9,66.1,0.0
309,-82.1292564868927,0.15292876958847046,10.65,94.0,66.2,0.0
310,-80.61949950456619,0.6049160361289978,11.19,97.3,66.2,0.0
311,-80.0038371682167,0.3731983006000519,6.76,91.2,66.2,0.0
312,-80.23515272140503,0.10267829149961472,8.16,96.3,66.2,0.0
313,-83.20110148191452,0.14828841388225555,11.62,98.4,66.3,0.0
314,-82.25466573238373,0.12393637746572495,10.77,94.6,66.2,0.0
315,-82.85822862386703,0.19554218649864197,8.07,96.8,66.2,0.0
316,-82.1292564868927,0.22523683309555054,9.51,96.1,66.2,0.0
317,-77.93981796503067,0.3456679582595825,11.68,97.7,66.3,0.0
318,-82.85822862386703,0.16920727491378784,12.1,98.6,66.3,0.0
319,-80.23515272140503,0.8139224648475647,11.99,97.9,66.3,0.0
320,-80.23515272140503,0.2103637307882309,10.13,96.8,66.3,0.0
321,-80.23515272140503,0.36549481749534607,8.44,96.0,66.3,0.0
322,-80.23515272140503,0.20041824877262115,8.77,94.5,66.3,0.0
323,-77.93981796503067,0.19147402048110962,10.62,96.6,66.3,0.0
324,-82.1292564868927,0.8933942317962646,12.09,97.0,66.3,0.0
325,-76.46971380710602,0.0543864443898201,10.89,97.5,66.3,0.0
326,-81.27540737390518,0.3631937503814697,8.19,96.3,66.3,0.0
327,-82.62917017936707,0.27898722887039185,9.3,98.0,66.3,0.0
328,-82.85822862386703,0.03036806359887123,11.41,98.2,66.3,0.0
329,-82.1292564868927,0.12047258019447327,9.7,95.5,66.3,0.0
330,-80.23515272140503,0.12588530778884888,9.12,94.5,66.4,0.0
331,-82.85822862386703,0.31207016110420227,10.03,97.9,66.4,0.0
332,-82.1292564868927,0.31358370184898376,11.83,95.7,66.4,0.0
333,-80.23515272140503,0.16150932013988495,9.7,95.8,66.5,0.0
334,-82.85822862386703,0.14241047203540802,9.82,96.1,66.5,0.0
335,-82.1292564868927,0.4264896512031555,10.07,94.7,66.5,0.0
336,-82.85822862386703,0.22477775812149048,10.48,97.7,66.5,0.0
337,-82.1292564868927,0.18330118060112,11.38,96.4,66.5,0.0
338,-76.46971380710602,0.7863377332687378,7.67,93.5,66.6,0.0
339,-81.91077500581741,0.22540123760700226,8.67,95.3,66.5,0.0
340,-80.23515272140503,0.04022929072380066,11.52,98.4,66.6,0.0
341,-82.85822862386703,0.11448456346988678,10.6,95.6,66.6,0.0
342,-76.46971380710602,0.7522739768028259,10.2,98.1,66.6,0.0
343,-82.85822862386703,0.13857701420783997,9.08,95.0,66.6,0.0
344,-82.85822862386703,0.22937747836112976,12.44,98.1,66.6,0.0
345,-82.1292564868927,0.22750356793403625,11.65,93.7,66.7,0.0
346,-76.7079718708992,0.11103026568889618,10.29,96.1,66.7,0.0
347,-77.92639291286469,0.2064676284790039,10.97,95.7,66.7,0.0
348,-78.51702862977982,0.22420287132263184,11.82,96.2,66.7,0.0
349,-80.61949950456619,0.2203337550163269,9.61,94.8,66.7,0.0
350,-82.1292564868927,0.2857381999492645,9.6,97.4,66.7,0.0
351,-80.61949950456619,0.2314969152212143,12.85,96.4,66.7,0.0
352,-82.1292564868927,0.31555160880088806,9.91,93.5,66.7,0.0
353,-76.7079718708992,0.9625451564788818,9.48,99.7,66.7,0.0
354,-76.46971380710602,0.1238858699798584,9.28,96.2,66.7,0.0
355,-76.7079718708992,0.3502376973628998,12.07,93.7,66.8,0.0
356,-80.23515272140503,0.31402477622032166,11.32,95.7,66.8,0.0
357,-76.46971380710602,1.5686156749725342,11.13,97.1,66.8,0.0
358,-77.25347816944122,0.04366498067975044,12.08,98.1,66.8,0.0
359,-77.93981796503067,0.40953072905540466,11.77,94.0,66.8,0.0
360,-77.25347816944122,0.08225634694099426,8.25,94.8,66.8,0.0
361,-76.46971380710602,0.06715970486402512,10.4,93.7,66.8,0.0
362,-77.25347816944122,0.07060728967189789,8.92,98.3,66.8,0.0
363,-82.85822862386703,0.3329389989376068,11.67,96.4,66.9,0.0
364,-76.46971380710602,0.4793626070022583,10.21,95.2,66.8,0.0
365,-80.61949950456619,0.3076571226119995,12.16,97.4,66.9,0.0
366,-77.25347816944122,0.031609438359737396,11.17,95.1,66.9,0.0
367,-76.46971380710602,0.028589384630322456,11.08,96.5,66.9,0.0
368,-82.1292564868927,0.391776978969574,8.82,94.4,66.9,0.0
369,-80.23515272140503,0.20211373269557953,10.17,97.0,66.9,0.0
370,-77.25347816944122,0.17265522480010986,12.98,94.2,66.9,0.0
371,-82.1292564868927,0.4700148403644562,10.77,96.6,67.0,0.0
372,-76.46971380710602,0.6029726266860962,11.11,96.2,67.0,0.0
373,-77.25347816944122,0.17010584473609924,10.34,95.6,67.0,0.0
374,-77.25347816944122,0.02729378640651703,11.32,92.5,67.0,0.0
375,-77.25347816944122,0.023164236918091774,7.42,94.2,67.1,0.0
376,-76.46971380710602,0.06250051409006119,10.96,98.3,67.1,0.0
377,-80.23515272140503,0.08802895992994308,11.68,94.7,67.1,0.0
378,-77.25347816944122,0.37710508704185486,10.34,95.4,67.1,0.0
379,-77.25347816944122,0.15654520690441132,11.34,96.0,67.1,0.0
380,-76.46971380710602,0.14379309117794037,9.9,94.9,67.1,0.0
381,-77.25347816944122,0.06672433018684387,12.32,97.3,67.2,0.0
382,-82.85822862386703,0.053579866886138916,8.75,95.9,67.2,0.0
383,-77.25347816944122,1.7914655208587646,8.95,95.7,67.2,0.0
384,-76.46971380710602,0.30875441431999207,11.33,95.4,67.2,0.0
385,-77.25347816944122,0.40649139881134033,8.61,95.0,67.1,0.0
386,-77.25347816944122,0.11015845835208893,11.68,97.5,67.2,0.0
387,-77.25347816944122,0.197387233376503,9.82,95.0,67.2,0.0
388,-77.25347816944122,0.20545539259910583,8.15,96.6,67.3,0.0
