Episode,Reward,Critic_Loss,Time_Sec,CPU_Percent,RAM_Percent,GPU_VRAM_MB
159,-225.67913031578064,1.22776460647583,16.23,99.4,66.6,0.0
160,-219.38818311691284,1.5399717092514038,15.87,97.9,66.5,0.0
161,-222.27232599258423,2.424663782119751,13.58,97.8,66.8,0.0
162,-225.50487351417542,2.0144786834716797,13.68,97.1,66.7,0.0
163,-223.5457112789154,1.5982050895690918,10.92,96.1,66.8,0.0
164,-225.7776551246643,2.106529951095581,14.02,97.7,66.9,0.0
165,-233.88675689697266,1.631769061088562,15.67,96.9,66.8,0.0
166,-215.7008934020996,1.7029732465744019,16.72,98.7,66.8,0.0
167,-222.84519290924072,1.5344760417938232,16.38,98.8,66.9,0.0
168,-222.3065528869629,1.998313307762146,12.15,97.5,67.0,0.0
169,-224.87127232551575,1.7773925065994263,18.09,100.0,67.3,0.0
170,-222.8181277513504,2.408994436264038,13.68,98.3,67.3,0.0
171,-218.0741730928421,1.7777477502822876,16.93,98.4,67.2,0.0
172,-221.2299313545227,1.7705903053283691,16.56,97.6,67.2,0.0
173,-223.32743644714355,2.2971785068511963,15.34,99.0,67.1,0.0
174,-221.4568476676941,1.107201099395752,11.95,99.2,67.2,0.0
175,-218.0741730928421,1.2077454328536987,13.26,98.8,67.3,0.0
176,-218.33868646621704,2.3527848720550537,10.85,98.2,67.2,0.0
177,-223.95078086853027,1.3775635957717896,17.0,99.8,67.1,0.0
178,-223.19890022277832,2.3793630599975586,15.34,99.0,67.2,0.0
179,-226.09046506881714,1.8059850931167603,15.51,98.6,67.2,0.0
180,-221.96001648902893,1.8410277366638184,10.32,98.1,67.3,0.0
181,-230.04428100585938,2.5522940158843994,16.2,98.8,67.3,0.0
182,-230.157324552536,1.6154422760009766,13.86,99.6,67.4,0.0
183,-230.98643016815186,1.301135778427124,15.66,99.0,67.2,0.0
184,-220.87338137626648,1.3276501893997192,16.12,98.7,67.2,0.0
185,-218.10104370117188,1.2812939882278442,15.37,97.7,67.3,0.0
186,-223.32743644714355,1.989055871963501,12.95,98.6,67.3,0.0
187,-221.3597583770752,1.104430913925171,15.92,98.3,67.2,0.0
188,-214.09098410606384,1.7935281991958618,15.16,97.2,67.3,0.0
189,-220.23088574409485,2.0797345638275146,15.83,97.4,67.3,0.0
190,-221.72040390968323,1.426933765411377,10.82,97.9,67.4,0.0
191,-227.44852447509766,1.044539213180542,15.51,99.5,67.4,0.0
192,-220.7918837070465,2.8038008213043213,11.43,98.8,67.3,0.0
193,-223.54550218582153,1.2960774898529053,16.36,97.7,67.2,0.0
194,-218.9817876815796,1.3075778484344482,15.24,97.5,67.6,0.0
195,-233.702898979187,2.2689664363861084,15.37,96.9,67.5,0.0
196,-226.02457666397095,4.713383197784424,17.56,99.3,67.5,0.0
197,-226.50387954711914,1.6249773502349854,15.65,98.7,67.5,0.0
198,-230.5402159690857,2.5620758533477783,15.0,99.2,67.5,0.0
199,-225.41119718551636,2.413374423980713,11.76,99.4,67.5,0.0
200,-236.51508450508118,1.2688454389572144,11.03,96.5,67.5,0.0
201,-220.5846815109253,2.6215415000915527,16.71,97.2,67.5,0.0
202,-228.23504209518433,1.566325068473816,11.57,95.5,67.6,0.0
203,-216.43420910835266,2.8283426761627197,13.98,98.7,67.6,0.0
204,-216.0733106136322,2.0104479789733887,13.68,97.9,67.7,0.0
205,-225.53501391410828,1.3950318098068237,14.87,99.2,67.6,0.0
206,-215.0004026889801,2.947838068008423,12.54,97.9,67.7,0.0
207,-219.80777168273926,2.662777900695801,14.25,99.0,67.6,0.0
208,-223.42130422592163,2.332901954650879,12.63,97.9,67.7,0.0
209,-222.27941846847534,2.7975962162017822,17.01,98.0,67.7,0.0
210,-227.94288110733032,1.4421364068984985,14.64,98.1,67.6,0.0
211,-229.94967222213745,1.2219239473342896,10.02,97.6,67.6,0.0
212,-222.11453354358673,1.2741599082946777,15.97,98.4,67.6,0.0
213,-230.80946016311646,1.9691834449768066,16.16,99.0,67.5,0.0
214,-219.12299299240112,3.2726409435272217,17.21,99.4,67.8,0.0
215,-220.48488509655,1.914369821548462,14.19,98.3,67.7,0.0
216,-231.35883808135986,1.675163745880127,15.49,97.5,67.7,0.0
217,-223.3622817993164,1.3266775608062744,12.63,97.3,67.7,0.0
218,-225.352552652359,1.7201122045516968,14.09,99.2,67.8,0.0
219,-223.19464921951294,2.3397490978240967,16.35,97.5,67.8,0.0
220,-224.90503907203674,1.0659958124160767,14.4,96.8,67.8,0.0
221,-220.2754464149475,1.060431718826294,15.1,99.1,67.8,0.0
222,-214.0370283126831,1.2837516069412231,14.86,97.1,67.9,0.0
223,-216.74539232254028,1.898895263671875,12.8,95.7,67.9,0.0
224,-210.21727776527405,1.5067095756530762,12.93,98.6,68.0,0.0
225,-224.90503907203674,2.91251540184021,12.85,98.7,68.1,0.0
226,-224.57107520103455,2.947403907775879,15.63,96.9,67.9,0.0
227,-231.22008395195007,2.804737091064453,15.88,99.1,68.1,0.0
228,-214.09098410606384,1.137906789779663,16.05,99.0,68.0,0.0
229,-222.4359941482544,1.168809175491333,15.76,99.5,68.0,0.0
230,-222.1329960823059,0.6171130537986755,15.88,99.6,68.3,0.0
231,-220.2754464149475,0.41148078441619873,17.16,99.8,69.1,0.0
232,-227.65588760375977,1.1064001321792603,11.73,99.3,63.0,0.0
233,-228.91697192192078,2.42730712890625,16.2,99.1,63.4,0.0
234,-230.80443048477173,1.5889633893966675,17.23,99.7,63.1,0.0
235,-216.0733106136322,2.4604079723358154,12.71,97.1,63.1,0.0
236,-222.64340734481812,2.1084184646606445,12.29,98.7,63.6,0.0
237,-232.42590069770813,1.441390037536621,15.36,99.5,63.8,0.0
238,-229.63558292388916,1.3103716373443604,19.47,100.0,64.1,0.0
239,-221.7129237651825,1.3391700983047485,14.78,99.0,64.4,0.0
240,-230.16300129890442,1.5249476432800293,14.84,97.3,64.5,0.0
241,-231.92299127578735,1.110508918762207,14.98,98.4,64.5,0.0
242,-221.04248809814453,1.8645780086517334,14.58,96.0,64.5,0.0
243,-228.21383118629456,1.288299322128296,13.99,96.6,64.6,0.0
244,-231.22008395195007,1.391059398651123,14.52,97.2,64.5,0.0
245,-226.09046506881714,1.7112557888031006,10.82,95.5,64.6,0.0
246,-214.93392515182495,1.4350228309631348,10.24,96.7,64.6,0.0
247,-231.22008395195007,1.5385591983795166,12.44,97.2,64.6,0.0
248,-222.26799201965332,2.2867441177368164,14.52,96.3,64.6,0.0
249,-250.06956720352173,4.294487953186035,13.4,97.5,64.6,0.0
250,-236.4881706237793,1.3761253356933594,7.19,81.8,64.7,0.0
251,-223.37421655654907,0.8731033802032471,6.72,65.7,64.7,0.0
252,-223.32743644714355,0.7731269598007202,1091.07,38.6,65.9,0.0
253,-229.47015476226807,0.5330330729484558,11.24,97.4,65.9,0.0
254,-231.22008395195007,0.7317402362823486,10.51,97.5,65.8,0.0
255,-223.89694690704346,1.2182567119598389,11.37,94.1,65.9,0.0
256,-222.5944275856018,1.824407935142517,10.68,95.6,65.8,0.0
257,-229.85952949523926,2.7290406227111816,11.39,97.1,65.9,0.0
258,-231.19647002220154,1.0363531112670898,15.14,95.9,65.9,0.0
259,-236.5182909965515,1.7670968770980835,15.04,97.6,65.9,0.0
260,-251.0906913280487,4.578286647796631,12.64,96.9,65.9,0.0
261,-227.86266779899597,1.8310288190841675,12.68,98.4,65.9,0.0
262,-234.59871792793274,4.407265663146973,14.55,96.1,65.9,0.0
263,-222.78525853157043,1.6965583562850952,11.45,94.8,65.9,0.0
264,-222.3065528869629,1.414910078048706,12.0,95.3,66.0,0.0
265,-228.75055575370789,1.271834135055542,11.97,97.4,66.0,0.0
266,-222.5691740512848,1.1837230920791626,15.33,96.8,66.0,0.0
267,-221.63591742515564,0.9275952577590942,11.69,94.2,66.0,0.0
268,-212.8529303073883,1.5399550199508667,13.35,95.9,66.0,0.0
269,-225.67913031578064,1.0602480173110962,14.05,97.6,66.0,0.0
270,-222.74008345603943,2.530343532562256,10.63,95.9,66.1,0.0
271,-223.35150051116943,1.5223418474197388,13.73,96.2,66.1,0.0
272,-220.20750665664673,1.129501223564148,14.19,98.0,66.1,0.0
273,-220.75832104682922,0.5775996446609497,9.95,96.3,66.1,0.0
274,-226.1342272758484,1.3219271898269653,12.72,98.9,66.1,0.0
275,-223.89694690704346,0.9670975804328918,9.91,96.0,66.2,0.0
276,-223.89694690704346,0.8721246719360352,13.88,96.1,66.2,0.0
277,-224.85301280021667,1.150205135345459,13.16,94.2,66.2,0.0
278,-228.91697192192078,1.712332010269165,12.0,96.2,66.2,0.0
279,-225.90322089195251,1.472031593322754,10.82,95.2,66.2,0.0
280,-223.54550218582153,1.2408653497695923,13.44,98.2,66.2,0.0
281,-231.76587080955505,1.0320392847061157,12.87,95.7,66.3,0.0
282,-222.3243272304535,0.8500517010688782,14.42,97.6,66.3,0.0
283,-229.85952949523926,3.1611814498901367,14.87,98.3,66.3,0.0
284,-225.23578119277954,1.209531307220459,10.74,97.0,66.3,0.0
285,-225.90322089195251,0.5707967877388,11.34,97.0,66.3,0.0
286,-218.4795687198639,1.0692909955978394,11.77,95.1,66.3,0.0
287,-220.08837151527405,0.8434489369392395,13.71,96.5,66.4,0.0
288,-220.55026364326477,0.9130198359489441,12.5,97.1,66.3,0.0
289,-225.36229181289673,0.8983019590377808,12.99,97.7,66.3,0.0
290,-223.43077540397644,0.9411513805389404,10.63,95.6,66.3,0.0
291,-222.2163405418396,0.4978753328323364,14.68,98.4,66.3,0.0
292,-218.52890038490295,0.4515692889690399,15.34,95.6,66.3,0.0
293,-222.93795609474182,1.8910454511642456,11.81,96.0,66.4,0.0
294,-222.2163405418396,1.302356243133545,15.82,96.8,66.4,0.0
295,-238.2487006187439,3.6759371757507324,10.05,95.9,66.4,0.0
296,-219.96376419067383,2.2159554958343506,10.68,95.4,66.4,0.0
297,-218.4795687198639,1.212684154510498,13.47,95.7,66.5,0.0
298,-217.7450728416443,1.2456440925598145,15.78,96.6,66.5,0.0
299,-222.2163405418396,0.6434814929962158,13.85,96.2,66.5,0.0
300,-226.52529215812683,1.606360912322998,13.23,95.6,66.6,0.0
301,-226.11452674865723,2.040576457977295,9.01,95.1,66.5,0.0
302,-220.55026364326477,0.6792930364608765,13.6,98.6,66.6,0.0
303,-220.55026364326477,0.9030030369758606,14.81,96.8,66.6,0.0
304,-221.72040390968323,2.1662962436676025,13.91,94.8,66.7,0.0
305,-240.95788311958313,2.5731589794158936,9.21,94.1,66.6,0.0
306,-225.18488693237305,0.9839608073234558,13.63,95.8,66.6,0.0
307,-220.55026364326477,1.4352153539657593,13.43,96.7,66.7,0.0
308,-222.8024787902832,1.778526782989502,11.03,95.5,66.7,0.0
309,-222.2163405418396,2.066420555114746,14.58,95.1,66.7,0.0
310,-220.9023241996765,1.8856950998306274,15.26,96.9,66.8,0.0
311,-213.2851800918579,0.9798028469085693,12.27,98.3,66.7,0.0
312,-220.63356828689575,2.1831459999084473,11.24,92.6,66.8,0.0
313,-222.87392735481262,1.484690546989441,12.88,95.3,66.9,0.0
314,-222.03686141967773,3.2324278354644775,10.42,97.2,66.8,0.0
315,-235.5033824443817,1.677923321723938,10.97,98.0,66.8,0.0
316,-222.87392735481262,0.6880738735198975,10.55,97.1,66.8,0.0
317,-215.3619647026062,1.6254292726516724,13.38,95.6,66.8,0.0
318,-217.44480514526367,0.7501028180122375,11.84,95.2,66.8,0.0
319,-211.6224193572998,0.8201346397399902,12.96,95.4,66.8,0.0
320,-222.8024787902832,2.048088312149048,14.2,96.2,66.9,0.0
321,-228.25714707374573,2.305441379547119,11.39,95.4,66.9,0.0
322,-245.39156794548035,3.691713809967041,11.7,96.0,66.9,0.0
323,-215.3619647026062,1.6521764993667603,12.1,94.5,66.9,0.0
324,-216.35905170440674,2.1614139080047607,13.57,97.5,66.9,0.0
325,-218.52890038490295,1.434651255607605,14.6,96.2,67.0,0.0
326,-235.36502313613892,3.2098474502563477,15.89,95.3,66.9,0.0
327,-221.4538345336914,1.9265644550323486,10.94,94.5,67.0,0.0
328,-226.4074535369873,2.3734498023986816,9.57,96.8,67.0,0.0
329,-231.7712709903717,2.6229751110076904,10.41,92.2,67.0,0.0
330,-218.82334971427917,1.795011043548584,12.24,96.6,67.1,0.0
331,-219.67821383476257,2.779496192932129,14.29,95.6,67.1,0.0
332,-216.7976360321045,1.3799457550048828,13.56,95.5,67.1,0.0
333,-226.4074535369873,1.1672258377075195,10.83,95.5,67.1,0.0
334,-213.2851800918579,1.3008687496185303,11.33,96.1,67.1,0.0
335,-225.23578119277954,3.076902389526367,11.04,94.4,67.2,0.0
336,-215.7369236946106,1.3700031042099,12.95,98.3,67.2,0.0
337,-229.1049611568451,1.3701777458190918,15.16,96.8,67.2,0.0
338,-218.01661324501038,0.7961914539337158,13.3,93.8,67.2,0.0
339,-226.11452674865723,3.2457470893859863,10.42,94.6,67.2,0.0
340,-218.94970798492432,1.3043569326400757,11.14,96.1,67.2,0.0
341,-214.19884395599365,0.7678096890449524,12.72,97.1,67.3,0.0
342,-226.4074535369873,2.86867618560791,9.45,95.0,67.3,0.0
343,-236.11352014541626,1.6880240440368652,12.82,96.8,67.3,0.0
344,-223.43077540397644,2.575873374938965,13.82,96.3,67.3,0.0
345,-217.88754558563232,1.7953063249588013,10.17,96.1,67.3,0.0
346,-215.75860357284546,0.9177287220954895,11.15,96.9,67.3,0.0
347,-222.2163405418396,2.302304267883301,12.96,98.5,67.4,0.0
348,-228.37447834014893,0.9943464994430542,12.09,94.5,67.4,0.0
349,-212.8529303073883,0.9457114338874817,12.33,94.2,67.4,0.0
350,-230.0127031803131,2.0569188594818115,10.21,95.5,67.4,0.0
351,-241.2548704147339,3.1279962062835693,12.58,94.9,67.4,0.0
352,-220.2822687625885,3.4892373085021973,12.33,96.1,67.4,0.0
353,-230.6152856349945,2.699744701385498,7.39,81.6,67.4,0.0
354,-222.5691740512848,1.0172138214111328,6.53,61.1,67.4,0.0
355,-220.79834628105164,0.4256729185581207,2094.94,36.6,69.2,0.0
356,-229.1049611568451,2.1369571685791016,10.69,97.3,69.2,0.0
357,-222.74008345603943,0.7184431552886963,11.68,95.3,69.3,0.0
358,-223.15647888183594,1.4448188543319702,13.32,97.2,69.3,0.0
359,-223.94310307502747,0.753132700920105,14.91,96.2,69.4,0.0
360,-218.481103181839,1.08109712600708,14.03,94.2,69.4,0.0
361,-220.40538501739502,1.511191725730896,14.01,96.3,69.4,0.0
362,-228.93944001197815,1.8950814008712769,15.64,95.8,69.4,0.0
363,-222.8024787902832,1.5185798406600952,10.27,96.3,69.4,0.0
364,-216.4645140171051,0.9354287385940552,14.26,98.0,69.4,0.0
365,-221.63591742515564,0.5385256409645081,15.41,98.4,69.5,0.0
366,-218.481103181839,0.344955712556839,15.03,96.8,69.5,0.0
367,-218.481103181839,0.2515483498573303,12.41,95.3,69.4,0.0
368,-223.12014532089233,0.8126668930053711,15.28,95.3,69.5,0.0
369,-220.8869857788086,1.1160874366760254,13.05,93.6,69.5,0.0
370,-218.52890038490295,0.48042944073677063,10.93,95.5,69.5,0.0
371,-234.13171291351318,2.7628228664398193,12.79,94.7,69.5,0.0
372,-221.06134605407715,2.97505784034729,13.33,95.1,69.6,0.0
373,-218.481103181839,1.396308422088623,13.32,97.5,69.4,0.0
374,-217.97310090065002,2.6731855869293213,12.48,96.3,69.6,0.0
375,-225.27829384803772,1.5686619281768799,13.14,96.8,69.6,0.0
376,-222.2163405418396,3.819443702697754,11.31,95.4,69.6,0.0
377,-234.13171291351318,1.5319452285766602,14.17,98.6,59.9,0.0
378,-218.01661324501038,2.164808511734009,14.28,98.2,57.2,0.0
379,-222.5691740512848,2.5796215534210205,12.21,96.8,57.2,0.0
380,-221.07224035263062,1.9212616682052612,11.99,95.1,57.3,0.0
381,-220.46993350982666,1.562199592590332,12.92,97.6,57.3,0.0
382,-238.2487006187439,4.066147804260254,14.63,96.4,57.3,0.0
383,-223.1359724998474,1.5326452255249023,11.88,94.5,57.3,0.0
384,-216.21644186973572,1.269099235534668,14.17,95.4,57.3,0.0
385,-214.19884395599365,0.8173639178276062,15.17,95.6,57.4,0.0
386,-204.9322907924652,1.045060634613037,13.85,98.4,57.4,0.0
387,-220.8315281867981,2.854217529296875,11.82,94.3,57.4,0.0
388,-219.46619844436646,1.570434331893921,10.47,94.2,57.5,0.0
389,-233.4221887588501,1.3826111555099487,10.99,93.3,57.5,0.0
390,-205.86607098579407,1.2923144102096558,12.51,94.8,57.5,0.0
391,-204.9322907924652,1.076918125152588,14.9,97.9,57.5,0.0
