direction,density,queue length_vs_Fixed time_pct,avg wait time_vs_Fixed time_pct,avg_2metric_vs_Fixed time_pct,queue length_vs_Inductive_pct,avg wait time_vs_Inductive_pct,avg_2metric_vs_Inductive_pct,queue length_vs_Adaptive_pct,avg wait time_vs_Adaptive_pct,avg_2metric_vs_Adaptive_pct
3direction,crowded,4.371173880356555,9.090909090909097,6.731041485632826,3.053472054197916,3.106401509653076,3.079936781925496,-5.626952429910235,-1.0884997633696085,-3.3577260966399214
3direction,normal,15.456476740385671,9.071274298056155,12.263875519220914,6.621766098416848,-1.4566486506528986,2.5825587238819745,7.8598285264314605,6.559802701178767,7.209815613805114
3direction,few,-3.699421965317922,9.071580439404674,2.6860792370433755,1.8006795057764886,-2.146877125187972,-0.17309880970574165,21.225658636307852,12.482946793997272,16.854302715152564
4direction,crowded,12.482615591069896,2.7514231499051154,7.6170193704875055,25.94150029314625,7.538262649205202,16.739881471175728,10.390226841211145,-3.6327054707957904,3.3787606852076775
4direction,normal,-91.13654349546478,15.741935483870964,-37.69730400579691,-78.19523269012485,29.25754730863579,-24.46884269074453,-77.47004295726882,30.602788641387512,-23.433627157940652
4direction,few,19.830508474576263,-9.905660377358489,4.962424048608887,86.20387924748431,8.688325430105417,47.446102338794866,83.9470558289496,-2.673325499412462,40.63686516476857
5direction,crowded,8.301872013785532,5.123339658444028,6.71260583611478,5.0877000968815445,8.882000368116717,6.984850232499131,4.282595720674681,8.519321176770864,6.400958448722773
5direction,normal,8.112382666838117,9.086021505376344,8.59920208610723,6.16128057988524,5.50732304276479,5.834301811325015,9.961318936081751,0.9024847632442634,5.431901849663007
5direction,few,29.8353679023407,15.18891687657431,22.512142389457505,33.16263935563024,20.25918724525924,26.71091330044474,28.624323554542876,8.63205883151067,18.628191193026773
