scenario,tls_id,lane_id,fixed_delay,rl_delay,improve_delay_pct,fixed_queue,rl_queue,improve_queue_pct,fixed_saturation_raw,rl_saturation_raw,improve_saturation_raw_pct,fixed_saturation_norm,rl_saturation_norm,improve_saturation_norm_pct
crowded_2intersection,J0,-156084515#1.87_0,30.151075011805485,24.318258465131123,19.345302097489245,0.0,0.0,nan,0.10723684244511421,0.07101145888368289,33.78072566802043,0.053618421222557104,0.035505729441841445,33.78072566802043
crowded_2intersection,J0,156084437#5_0,30.448393236126815,24.31980671564738,20.127783009606915,0.052059495658205265,0.0,100.0,0.13519736836876786,0.07076923122008641,47.65487518436423,0.06759868418438393,0.035384615610043205,47.65487518436423
crowded_2intersection,J0,156084437#5_1,30.338873578791034,24.51288352648417,19.203053261607025,0.0,0.0,nan,0.03157894698935643,0.012160000105698903,61.49333253639714,0.015789473494678213,0.006080000052849452,61.49333253639714
crowded_2intersection,J0,156084437#5_2,30.450712873224628,24.53784523010254,19.417829946179303,0.0,0.0,nan,0.04701754405048855,0.024479999740918478,47.934329120569814,0.023508772025244276,0.012239999870459239,47.934329120569814
crowded_2intersection,J0,156084447#6_0,30.49291717796995,24.35679431438446,20.123108680525398,0.11596788439834327,0.0,100.0,0.14111842090884844,0.0903076928605636,36.00573739491078,0.07055921045442422,0.0451538464302818,36.00573739491078
crowded_2intersection,J0,156084447#6_1,30.652848712184973,24.544537525177002,19.927385034787402,0.0,0.0,nan,0.07572368440920846,0.02783999984463056,63.23475269087005,0.03786184220460423,0.01391999992231528,63.23475269087005
crowded_2intersection,J0,156084447#6_2,30.848202236911707,24.620607970555625,20.187867735463673,0.0,0.0,nan,0.09873903516614646,0.05996595703065395,39.26823679231797,0.04936951758307323,0.029982978515326976,39.26823679231797
crowded_2intersection,J0,537517150#5_0,29.735494178638124,24.302957938512165,18.269534070930874,0.0,0.0,nan,0.05559210505401879,0.0627692317093412,-12.91033438713718,0.027796052527009396,0.0313846158546706,-12.91033438713718
crowded_2intersection,J0,537517150#5_1,70.13024132711845,60.145407104492186,14.237558624748752,1.9114109340466952,0.9983732000986735,47.76773626668584,0.821052630742391,0.5159999990463257,37.153846205965934,0.2245614026722155,0.13666666587193807,39.14062512718374
crowded_2intersection,J0,537517150#5_2,75.88897912544117,74.46020731608073,1.8827131763081748,2.8281824630603456,1.8908204809824625,33.14361765271587,0.9157894703379849,0.9599999872843424,-4.827585201437299,0.27368420885320294,0.26399999936421714,3.538461181068782
crowded_2intersection,cluster5599998268_5599998291_7928757444_9323588912,1010526553#5_0,29.69735348015501,24.288753851254782,18.21239603897524,0.0,0.0,nan,0.050986841974551216,0.05584615506231785,-9.530523757859005,0.025493420987275608,0.027923077531158923,-9.530523757859005
crowded_2intersection,cluster5599998268_5599998291_7928757444_9323588912,1010526553#5_1,75.21306068018863,61.71733474731445,17.943327675839416,1.9449318250020344,1.589193630218506,18.290522588531164,1.3578947468807823,0.5159999990463257,62.000000351159144,0.2807017543859649,0.15799999793370564,43.71250073611736
crowded_2intersection,cluster5599998268_5599998291_7928757444_9323588912,1010526553#5_2,70.7431237070184,70.02538131713867,1.014575484187341,1.8195493346766423,2.186230691274007,-20.1523173683295,0.8052631470195034,0.8999999952316284,-11.764706799606031,0.25438596282088966,0.2153333322207133,15.351723879384368
crowded_2intersection,cluster5599998268_5599998291_7928757444_9323588912,1352445161#8.75_0,30.26554949241772,24.341667420069378,19.573020056458656,0.1257890776584023,0.0,100.0,0.1075657901533863,0.07193126159409682,33.1281242005246,0.05378289507669315,0.03596563079704841,33.1281242005246
crowded_2intersection,cluster5599998268_5599998291_7928757444_9323588912,1352445161#8.75_1,79.8678377385725,84.65521581013998,-5.9941250534886965,7.266569129207678,8.113968521753947,-11.661616059498854,4.357894771977475,4.499999974568685,-3.260868149111539,0.33157894695014284,0.35866666634877525,-8.16931220989293
crowded_2intersection,cluster5599998268_5599998291_7928757444_9323588912,1352445161#8.75_2,77.37146959806743,77.41567672729492,-0.05713621501198897,5.191764124652796,5.387076889673869,-3.7619730082428435,3.1736842080166467,3.120000007947286,1.6915419604053787,0.2982456140350877,0.30866666555404665,-3.494117274003882
