scenario,fixed_delay,rl_delay,improve_delay_pct,fixed_queue,rl_queue,improve_queue_pct,fixed_sat_norm,rl_sat_norm,improve_sat_norm_pct,fixed_directional_imbalance,rl_directional_imbalance,improve_directional_imbalance_pct,avg_3kpi_improve_pct,fixed_sat_raw,rl_sat_raw
normal_2intersection,27.41956825639093,23.62819827304167,13.82724172713979,0.06504292232934447,0.1524644812659534,-134.40595195577217,0.036732778488891976,0.04779676357051953,-30.120196556798216,5.427894349491916,4.690721413549163,13.581195367440355,-50.23296892847686,0.07346555697778395,0.09559352714103907
few_2intersection,27.118239799337907,25.172334450883827,7.175632942450745,0.039058922923926924,0.11251950885938564,-188.0763227356119,0.009525402167701936,0.016672321191801148,-75.03010264839507,4.996762145668334,3.7670991003515035,24.60919710542593,-85.31026414718542,0.019050804335403872,0.033344642383602296
crowded_2intersection,28.10884049427955,25.99377878595655,7.524542710160665,0.2428636804598147,0.1869576506978872,23.01951022733429,0.054219822850416495,0.05652780789185334,-4.256718152333684,4.34401027968209,3.2359807308494246,25.507065533780338,8.76244492838709,0.10860745655408258,0.11305561578370668
oneintersection_5direction,89.10717303715055,96.21264329954637,-7.974072142804278,1.7483221000149138,1.2159242702084918,30.45193044244424,0.17463359845181306,0.1444764122597931,17.268833981189065,2.500816843997118,1.6017287457201432,35.95177713374402,13.248897426943008,0.35177513291201895,0.2889528245195862
