scenario,tls_id,lane_id,fixed_delay,rl_delay,improve_delay_pct,fixed_queue,rl_queue,improve_queue_pct,fixed_saturation_raw,rl_saturation_raw,improve_saturation_raw_pct,fixed_saturation_norm,rl_saturation_norm,improve_saturation_norm_pct
crowded_2intersection,J1,-E0_0,43.81372862497965,42.80921896541392,2.2926824333161866,0.0,0.0,nan,0.0792514622832338,0.04766784965252603,39.85240362863249,0.0396257311416169,0.023833924826263016,39.85240362863249
crowded_2intersection,J1,-E0_1,77.91979095458984,63.43719197047576,18.586547533930457,0.7009701919555664,0.26353098235967504,62.404823288637076,0.11957894732554754,0.07523872234097874,37.08029379440414,0.05880701745549838,0.03761936117048937,36.02912917840555
crowded_2intersection,J1,-E0_2,81.8284853108724,70.74863786187791,13.540330615801253,0.0,0.0,nan,0.03705263078212738,0.024247015662889445,34.5606097298085,0.01852631539106369,0.012123507831444722,34.5606097298085
crowded_2intersection,J1,-E1_0,44.38443192799886,43.14972651550788,2.781843450185283,0.0,0.0,nan,0.13548538101216157,0.07654733290426603,43.50140780325597,0.06774269050608078,0.038273666452133016,43.50140780325597
crowded_2intersection,J1,-E1_1,67.38233647664389,89.64432275204258,-33.0383115805359,0.720635650952657,1.7543681923669714,-143.4473218259121,0.27003508498271306,0.3654505901095521,-35.334484455213406,0.13501754249135653,0.18272529505477605,-35.334484455213406
crowded_2intersection,J1,-E1_2,73.15200337727865,87.56552141495334,-19.703517842618098,0.5951537148157755,1.0985859441393204,-84.58860573177769,0.24589473644892373,0.3345922013275496,-36.07131496978981,0.12294736822446187,0.1672961006637748,-36.07131496978981
crowded_2intersection,J1,-E2_0,45.09616128285726,44.0151001569879,2.3972353635348402,0.169313112894694,0.0,100.0,0.1667368416984876,0.17722042337173724,-6.287501650179532,0.0833684208492438,0.08861021168586862,-6.287501650179532
crowded_2intersection,J1,-E2_1,91.21819254557292,69.77447428230111,23.508159573057153,4.38680723508199,2.518172642656865,42.59668803045093,0.5148070158561071,0.2921552556559785,43.24955825045742,0.25740350792805355,0.14607762782798925,43.24955825045742
crowded_2intersection,J1,-E2_2,108.75609466552734,78.52990463489795,27.792640149122843,6.858169759114583,1.9884817418251328,71.00565002517736,0.7848420987526575,0.2796095023287162,64.37378897320913,0.39228069871664045,0.1398047511643581,64.36104258462522
crowded_2intersection,J1,-E3_0,45.54624195098877,47.39132102573191,-4.0510017856766005,0.4304409039020538,0.7986711445655531,-85.547223167083,0.1600935674707095,0.28207341058336144,-76.19284462192351,0.08004678373535475,0.14103670529168072,-76.19284462192351
crowded_2intersection,J1,-E3_1,63.91959365844727,94.83482331720018,-48.36581068388459,0.0,3.210110062406263,nan,0.10891228000322978,0.4531259276257216,-316.04668235049735,0.05445614000161489,0.2265629638128608,-316.04668235049735
crowded_2intersection,J1,-E3_2,69.55831227620443,86.88065495381828,-24.903339530191186,0.0,0.9778246479180023,nan,0.07522806992133459,0.24588188153641824,-226.8485843030866,0.03761403496066729,0.12294094076820912,-226.8485843030866
crowded_2intersection,J3,-E4_0,45.40118812561035,42.36547303290767,6.686422135702358,0.4644724400838216,0.14239076803658754,69.3435485621298,0.1481169589360555,0.15948871395173875,-7.677550968753426,0.07405847946802775,0.07974435697586937,-7.677550968753426
crowded_2intersection,J3,-E4_1,63.803862762451175,49.666676746979924,22.15725726215912,0.0,0.0,nan,0.10105263153711955,0.08208901672588505,18.766077164718485,0.050526315768559774,0.041044508362942524,18.766077164718485
crowded_2intersection,J3,-E4_2,70.02191126505534,72.95973563740272,-4.195578668549582,0.12467835744222006,0.3436886081258759,-175.66019891235112,0.07410526365041732,0.10716094582817937,-44.606389005912256,0.03705263182520866,0.05358047291408968,-44.606389005912256
crowded_2intersection,J3,-E5_0,43.265662053426105,41.74555342980013,3.5134297072558005,0.0,0.056203820323216094,nan,0.04098245697716872,0.11644376576202743,-184.13075825809594,0.02049122848858436,0.058221882881013716,-184.13075825809594
crowded_2intersection,J3,-E5_1,77.78274159749348,84.51220796308445,-8.65161889049154,0.48366426626841225,0.5844449924148676,-20.836917914983303,0.1077894734342893,0.14911020228653463,-38.33466064516523,0.05389473671714465,0.07455510114326731,-38.33466064516523
crowded_2intersection,J3,-E5_2,81.80609171549479,81.67296384855081,0.16273588451942161,0.0,0.0,nan,0.033684210379918415,0.01349939713041291,59.92366459490802,0.016842105189959208,0.006749698565206455,59.92366459490802
crowded_2intersection,J3,-E6_0,44.715832735697425,41.07698434727793,8.13771804257274,0.0,0.0,nan,0.1575672514239947,0.09278418132253276,41.11455236795266,0.07878362571199735,0.04639209066126638,41.11455236795266
crowded_2intersection,J3,-E6_1,68.73783777872721,50.46185774475563,26.58794722755678,1.2983868821461995,0.010690387878709167,99.17664079746106,0.30708771814902625,0.12166962599140087,60.37952063834871,0.15354385907451312,0.060834812995700434,60.37952063834871
crowded_2intersection,J3,-E6_2,74.10116348266601,74.23251907698071,-0.1772652251882997,0.9019745143254598,0.6543878744576723,27.44940526983124,0.2661052642265956,0.1489222725384108,44.03632976926018,0.1330526321132978,0.0744611362692054,44.03632976926018
crowded_2intersection,J3,E2_0,45.4366428120931,45.052406209115766,0.8456535940966702,0.14457280000050862,0.5101020263351557,-252.83402295131657,0.18732163985570272,0.30843619666709243,-64.65593452240034,0.09366081992785136,0.15421809833354622,-64.65593452240034
crowded_2intersection,J3,E2_1,90.79176188151041,113.77066255525779,-25.30945561309455,4.472704952557882,9.110785553473553,-103.69744148366446,0.4872982436418533,0.8875345652567521,-82.13375008777132,0.24266666561365127,0.4300965423916132,-77.23758691948584
crowded_2intersection,J3,E2_2,109.23627400716146,100.29539833360046,8.184896230509326,6.795614560445149,4.117418573102878,39.41065173017751,0.7595789494117101,0.6151868177734259,19.00949621499058,0.37978947470585506,0.30759340888671294,19.00949621499058
