scenario,tls_id,lane_count,fixed_delay_mean,rl_delay_mean,improve_delay_mean_pct,fixed_queue_mean,rl_queue_mean,improve_queue_mean_pct,fixed_saturation_norm_mean,rl_saturation_norm_mean,improve_saturation_norm_mean_pct,fixed_delay_spread,rl_delay_spread,improve_delay_spread_pct,fixed_queue_spread,rl_queue_spread,improve_queue_spread_pct,fixed_saturation_norm_spread,rl_saturation_norm_spread,improve_saturation_norm_spread_pct,fixed_delay_std,rl_delay_std,improve_delay_std_pct,fixed_queue_std,rl_queue_std,improve_queue_std_pct,fixed_saturation_norm_std,rl_saturation_norm_std,improve_saturation_norm_std_pct,fixed_delay_spread_ratio,rl_delay_spread_ratio,improve_delay_spread_ratio_pct,fixed_queue_spread_ratio,rl_queue_spread_ratio,improve_queue_spread_ratio_pct,fixed_saturation_norm_spread_ratio,rl_saturation_norm_spread_ratio,improve_saturation_norm_spread_ratio_pct,fixed_delay_jain_fairness,rl_delay_jain_fairness,improve_delay_jain_fairness_pct,fixed_queue_jain_fairness,rl_queue_jain_fairness,improve_queue_jain_fairness_pct,fixed_saturation_norm_jain_fairness,rl_saturation_norm_jain_fairness,improve_saturation_norm_jain_fairness_pct,fixed_directional_imbalance,rl_directional_imbalance,improve_directional_imbalance_pct
crowded_2intersection,J1,12,67.71461442099678,68.23174148760073,-0.7636860536321655,1.1551242140597766,1.050812113186482,9.030379556037643,0.11231968761680439,0.11057542137915398,1.5529479066940033,64.94236604054768,52.02560435178626,19.8895766758739,6.858169759114583,3.210110062406263,53.1929045917828,0.37375438332557676,0.2144394559814161,42.62556760582035,19.80367430950602,18.97747623042924,4.1719433786092734,2.0785743503933607,1.0526850823361398,49.35542805399653,0.10400191754547582,0.0666589412785491,35.90604591554588,0.9590598218102017,0.762483899978436,20.496732045424807,5.937170804350985,3.0548849048493807,48.54645410216858,3.3275945763016757,1.9393048953087044,41.7205176039183,0.9229615160424988,0.9167925272871283,0.6683906802335582,0.8512417150058289,0.8188942127534856,3.8000372493636294,0.9933959029285511,0.9963601610783679,-0.2983964541305365,3.4079417341542872,1.9188912333788404,43.69354340340472
crowded_2intersection,J3,12,67.9250808514489,66.48436991047616,2.121029409038979,1.2238390644391377,1.2941760503457096,-5.747241442959332,0.11119688121705419,0.1156243425317028,-3.981641630763264,65.97061195373536,72.69367820797986,-10.19100180389312,6.795614560445149,9.110785553473553,-34.06860369191904,0.36294736951589585,0.42334684382640675,-16.64138643326512,19.873250758686964,23.935660040232268,-20.441594235757073,2.065541907438207,2.5985977464892906,-25.807069666875336,0.10166398146168557,0.12050523901153665,-18.532873962792664,0.9712261086300665,1.0933950085691535,-12.57883193764309,5.552702767793616,7.039834766714941,-26.782128651778013,3.264006737809755,3.6613989282605446,-12.174980702320845,0.9219441899704788,0.9039045953914767,1.9566905215357668,0.8395027863135666,0.8564915774915505,-2.0236729948908527,0.9934414777967955,0.9915653655395158,0.1888498013431481,3.2626452047444787,3.931542901181546,-20.50169891180226
