Ep 311 | Reward:     42.9 | CriticLoss:   6.8781 | ActorLoss:  -0.0188
Ep 312 | Reward:     40.0 | CriticLoss:   4.6585 | ActorLoss:  -0.0185
Ep 313 | Reward:     50.1 | CriticLoss:   3.3742 | ActorLoss:  -0.0212
Ep 314 | Reward:     35.3 | CriticLoss:   4.0425 | ActorLoss:  -0.0237
Ep 315 | Reward:     75.8 | CriticLoss:   7.0416 | ActorLoss:  -0.0157
Ep 316 | Reward:     72.3 | CriticLoss:   3.6713 | ActorLoss:  -0.0186
Ep 317 | Reward:     46.1 | CriticLoss:   4.1564 | ActorLoss:  -0.0189
Ep 318 | Reward:     75.5 | CriticLoss:   4.4475 | ActorLoss:  -0.0189
Ep 319 | Reward:     88.0 | CriticLoss:   4.7979 | ActorLoss:  -0.0194
Ep 320 | Reward:     54.5 | CriticLoss:  23.0177 | ActorLoss:  -0.0176
Ep 321 | Reward:     67.9 | CriticLoss:   7.7841 | ActorLoss:  -0.0193
Ep 322 | Reward:     75.4 | CriticLoss:   6.1355 | ActorLoss:  -0.0184
Ep 323 | Reward:     67.3 | CriticLoss:   8.7729 | ActorLoss:  -0.0200
Ep 324 | Reward:     46.2 | CriticLoss:   7.3702 | ActorLoss:  -0.0203
Ep 325 | Reward:     43.6 | CriticLoss:   2.5592 | ActorLoss:  -0.0195
Ep 326 | Reward:     65.3 | CriticLoss:   7.8263 | ActorLoss:  -0.0223
Ep 327 | Reward:     51.3 | CriticLoss:   2.2528 | ActorLoss:  -0.0247
Ep 328 | Reward:     10.2 | CriticLoss:   6.9956 | ActorLoss:  -0.0162
Ep 329 | Reward:     31.5 | CriticLoss:   8.8549 | ActorLoss:  -0.0156
Ep 330 | Reward:     60.7 | CriticLoss:   7.7827 | ActorLoss:  -0.0186
Ep 331 | Reward:     27.6 | CriticLoss:  10.5231 | ActorLoss:  -0.0174
Ep 332 | Reward:     26.2 | CriticLoss:   6.4775 | ActorLoss:  -0.0177
Ep 333 | Reward:     42.0 | CriticLoss:   5.8809 | ActorLoss:  -0.0170
Ep 334 | Reward:     48.3 | CriticLoss:   4.7732 | ActorLoss:  -0.0187
Ep 335 | Reward:     74.0 | CriticLoss:   9.6692 | ActorLoss:  -0.0185
Ep 336 | Reward:     47.3 | CriticLoss:   6.4228 | ActorLoss:  -0.0185
Ep 337 | Reward:     52.0 | CriticLoss:   5.5685 | ActorLoss:  -0.0216
Ep 338 | Reward:     48.0 | CriticLoss:   1.6235 | ActorLoss:  -0.0278
Ep 339 | Reward:     77.2 | CriticLoss:   6.6359 | ActorLoss:  -0.0308
Ep 340 | Reward:     16.3 | CriticLoss:   3.2075 | ActorLoss:  -0.0199
Ep 341 | Reward:     52.8 | CriticLoss:   3.7304 | ActorLoss:  -0.0226
Ep 342 | Reward:     28.6 | CriticLoss:   0.8731 | ActorLoss:  -0.0223
Ep 343 | Reward:     53.6 | CriticLoss:   3.1973 | ActorLoss:  -0.0234
Ep 344 | Reward:     53.0 | CriticLoss:   3.1877 | ActorLoss:  -0.0218
Ep 345 | Reward:     72.3 | CriticLoss:   3.0019 | ActorLoss:  -0.0235
Ep 346 | Reward:     -0.4 | CriticLoss:   7.2341 | ActorLoss:  -0.0189
Ep 347 | Reward:     70.6 | CriticLoss:   4.5682 | ActorLoss:  -0.0268
Ep 348 | Reward:     56.6 | CriticLoss:   4.4533 | ActorLoss:  -0.0289
Ep 349 | Reward:     37.4 | CriticLoss:   1.7353 | ActorLoss:  -0.0233
Ep 350 | Reward:     90.0 | CriticLoss:   8.7926 | ActorLoss:  -0.0216
Ep 351 | Reward:     38.7 | CriticLoss:   1.8416 | ActorLoss:  -0.0227
Ep 352 | Reward:     59.0 | CriticLoss:   3.0665 | ActorLoss:  -0.0194
Ep 353 | Reward:     90.4 | CriticLoss:   5.1071 | ActorLoss:  -0.0227
Ep 354 | Reward:     72.9 | CriticLoss:   5.2019 | ActorLoss:  -0.0193
Ep 355 | Reward:     15.7 | CriticLoss:   5.3560 | ActorLoss:  -0.0205
Ep 356 | Reward:     66.1 | CriticLoss:  16.9767 | ActorLoss:  -0.0224
Ep 357 | Reward:     56.7 | CriticLoss:  11.7572 | ActorLoss:  -0.0211
Ep 358 | Reward:     49.1 | CriticLoss:   6.1637 | ActorLoss:  -0.0217
Ep 359 | Reward:     53.1 | CriticLoss:   4.6973 | ActorLoss:  -0.0188
Ep 360 | Reward:     62.4 | CriticLoss:   7.8320 | ActorLoss:  -0.0224
Ep 361 | Reward:     58.2 | CriticLoss:   2.6839 | ActorLoss:  -0.0200
Ep 362 | Reward:     53.0 | CriticLoss:   3.3827 | ActorLoss:  -0.0231
Ep 363 | Reward:     55.2 | CriticLoss:   4.2393 | ActorLoss:  -0.0221
Ep 364 | Reward:     60.6 | CriticLoss:   3.3911 | ActorLoss:  -0.0245
Ep 365 | Reward:     68.5 | CriticLoss:   3.2338 | ActorLoss:  -0.0228
Ep 366 | Reward:     80.5 | CriticLoss:   5.8234 | ActorLoss:  -0.0266
Ep 367 | Reward:     94.8 | CriticLoss:   7.5116 | ActorLoss:  -0.0227
Ep 368 | Reward:     69.6 | CriticLoss:   5.7115 | ActorLoss:  -0.0159
Ep 369 | Reward:     79.9 | CriticLoss:   2.7794 | ActorLoss:  -0.0221
Ep 370 | Reward:      2.8 | CriticLoss:   8.6783 | ActorLoss:   0.0004
Ep 371 | Reward:     44.4 | CriticLoss:   5.3571 | ActorLoss:  -0.0234
Ep 372 | Reward:    -16.6 | CriticLoss:  12.7535 | ActorLoss:  -0.0219
Ep 373 | Reward:     21.8 | CriticLoss:   2.2802 | ActorLoss:  -0.0224
Ep 374 | Reward:     58.7 | CriticLoss:   5.2853 | ActorLoss:  -0.0226
Ep 375 | Reward:     55.0 | CriticLoss:   2.9370 | ActorLoss:  -0.0236
Ep 376 | Reward:     53.4 | CriticLoss:   4.1042 | ActorLoss:  -0.0214
Ep 377 | Reward:     74.5 | CriticLoss:   7.5032 | ActorLoss:  -0.0252
Ep 378 | Reward:     73.3 | CriticLoss:   2.7272 | ActorLoss:  -0.0212
Ep 379 | Reward:     52.0 | CriticLoss:   3.6260 | ActorLoss:  -0.0210
Ep 380 | Reward:     17.4 | CriticLoss:   3.6521 | ActorLoss:  -0.0200
Ep 381 | Reward:     52.2 | CriticLoss:   3.0963 | ActorLoss:  -0.0216
Ep 382 | Reward:     59.6 | CriticLoss:   3.2460 | ActorLoss:  -0.0192
Ep 383 | Reward:     49.9 | CriticLoss:   3.2949 | ActorLoss:  -0.0193
Ep 384 | Reward:     65.1 | CriticLoss:   1.8102 | ActorLoss:  -0.0221
Ep 385 | Reward:     54.0 | CriticLoss:   5.5323 | ActorLoss:  -0.0217
Ep 386 | Reward:     34.1 | CriticLoss:   3.6478 | ActorLoss:  -0.0180
Ep 387 | Reward:      8.0 | CriticLoss:   2.7419 | ActorLoss:  -0.0182
Ep 388 | Reward:     43.5 | CriticLoss:   5.5067 | ActorLoss:  -0.0207
Ep 389 | Reward:     59.8 | CriticLoss:   5.1927 | ActorLoss:  -0.0174
Ep 390 | Reward:     59.0 | CriticLoss:   1.5061 | ActorLoss:  -0.0203
Ep 391 | Reward:     20.3 | CriticLoss:   1.6896 | ActorLoss:  -0.0195
Ep 392 | Reward:     42.9 | CriticLoss:   1.7751 | ActorLoss:  -0.0207
Ep 393 | Reward:     85.1 | CriticLoss:   2.8439 | ActorLoss:  -0.0221
Ep 394 | Reward:     78.6 | CriticLoss:   5.5777 | ActorLoss:  -0.0212
Ep 395 | Reward:     65.8 | CriticLoss:   3.0242 | ActorLoss:  -0.0242
Ep 396 | Reward:     67.7 | CriticLoss:   7.9489 | ActorLoss:  -0.0217
Ep 397 | Reward:     65.6 | CriticLoss:   2.6517 | ActorLoss:  -0.0221
Ep 398 | Reward:     40.0 | CriticLoss:   5.7385 | ActorLoss:  -0.0219
Ep 399 | Reward:     54.5 | CriticLoss:   2.1825 | ActorLoss:  -0.0214
Ep 400 | Reward:     71.1 | CriticLoss:   3.5830 | ActorLoss:  -0.0228
Ep 401 | Reward:     -4.4 | CriticLoss:   9.4835 | ActorLoss:  -0.0203
Ep 402 | Reward:     48.1 | CriticLoss:   2.6874 | ActorLoss:  -0.0238
Ep 403 | Reward:     73.5 | CriticLoss:   7.0928 | ActorLoss:  -0.0238
Ep 404 | Reward:     79.0 | CriticLoss:   3.4810 | ActorLoss:  -0.0230
Ep 405 | Reward:     76.7 | CriticLoss:   4.4212 | ActorLoss:  -0.0200
Ep 406 | Reward:     49.8 | CriticLoss:   7.1318 | ActorLoss:  -0.0196
Ep 407 | Reward:     16.5 | CriticLoss:   5.0945 | ActorLoss:  -0.0191
Ep 408 | Reward:     35.0 | CriticLoss:   2.0551 | ActorLoss:  -0.0191
Ep 409 | Reward:     55.7 | CriticLoss:   4.6627 | ActorLoss:  -0.0188
Ep 410 | Reward:     89.3 | CriticLoss:   7.1594 | ActorLoss:  -0.0198
Ep 411 | Reward:    101.4 | CriticLoss:   6.3210 | ActorLoss:  -0.0213
Ep 412 | Reward:     67.4 | CriticLoss:   2.0210 | ActorLoss:  -0.0208
Ep 413 | Reward:     40.5 | CriticLoss:   2.4481 | ActorLoss:  -0.0192
Ep 414 | Reward:     36.7 | CriticLoss:   2.0806 | ActorLoss:  -0.0200
Ep 415 | Reward:     58.0 | CriticLoss:   6.2429 | ActorLoss:  -0.0209
Ep 416 | Reward:     55.7 | CriticLoss:   5.9869 | ActorLoss:  -0.0190
Ep 417 | Reward:     -5.7 | CriticLoss:   6.7471 | ActorLoss:  -0.0189
Ep 418 | Reward:     59.9 | CriticLoss:   8.5769 | ActorLoss:  -0.0194
Ep 419 | Reward:     53.4 | CriticLoss:   2.3485 | ActorLoss:  -0.0194
Ep 420 | Reward:     68.1 | CriticLoss:   7.1693 | ActorLoss:  -0.0223
Ep 421 | Reward:     67.0 | CriticLoss:   6.1945 | ActorLoss:  -0.0212
Ep 422 | Reward:     50.4 | CriticLoss:   2.8025 | ActorLoss:  -0.0184
Ep 423 | Reward:     65.7 | CriticLoss:   2.9053 | ActorLoss:  -0.0209
Ep 424 | Reward:     87.6 | CriticLoss:   5.3883 | ActorLoss:  -0.0220
Ep 425 | Reward:     56.0 | CriticLoss:   4.9124 | ActorLoss:  -0.0221
Ep 426 | Reward:     56.0 | CriticLoss:   6.4927 | ActorLoss:  -0.0223
Ep 427 | Reward:     38.9 | CriticLoss:   1.9933 | ActorLoss:  -0.0220
Ep 428 | Reward:     69.1 | CriticLoss:   3.7324 | ActorLoss:  -0.0186
Ep 429 | Reward:     54.6 | CriticLoss:   5.3402 | ActorLoss:  -0.0208
Ep 430 | Reward:     21.6 | CriticLoss:   2.8039 | ActorLoss:  -0.0188
Ep 431 | Reward:     27.6 | CriticLoss:   1.5173 | ActorLoss:  -0.0195
Ep 432 | Reward:     68.9 | CriticLoss:   2.5459 | ActorLoss:  -0.0244
Ep 433 | Reward:     53.5 | CriticLoss:   4.9321 | ActorLoss:  -0.0208
Ep 434 | Reward:     48.6 | CriticLoss:   2.6346 | ActorLoss:  -0.0200
Ep 435 | Reward:     90.1 | CriticLoss:   5.4448 | ActorLoss:  -0.0210
Ep 436 | Reward:     47.4 | CriticLoss:   6.1205 | ActorLoss:  -0.0215
Ep 437 | Reward:     64.7 | CriticLoss:   6.0436 | ActorLoss:  -0.0232
Ep 438 | Reward:     88.6 | CriticLoss:   6.0190 | ActorLoss:  -0.0223
Ep 439 | Reward:     61.3 | CriticLoss:   3.1181 | ActorLoss:  -0.0223
Ep 440 | Reward:     81.0 | CriticLoss:   6.7589 | ActorLoss:  -0.0214
Ep 441 | Reward:     77.7 | CriticLoss:  12.1695 | ActorLoss:  -0.0218
Ep 442 | Reward:     55.5 | CriticLoss:   2.1074 | ActorLoss:  -0.0231
Ep 443 | Reward:     48.1 | CriticLoss:   3.5275 | ActorLoss:  -0.0188
Ep 444 | Reward:     70.8 | CriticLoss:   4.0546 | ActorLoss:  -0.0223
Ep 445 | Reward:     52.1 | CriticLoss:   4.3889 | ActorLoss:  -0.0270
Ep 446 | Reward:     61.9 | CriticLoss:   3.2541 | ActorLoss:  -0.0254
Ep 447 | Reward:     88.1 | CriticLoss:   8.2834 | ActorLoss:  -0.0229
Ep 448 | Reward:     69.4 | CriticLoss:   4.9104 | ActorLoss:  -0.0227
Ep 449 | Reward:     51.7 | CriticLoss:   4.6710 | ActorLoss:  -0.0226
Ep 450 | Reward:     66.1 | CriticLoss:   1.6424 | ActorLoss:  -0.0236
Ep 451 | Reward:     15.8 | CriticLoss:   5.9775 | ActorLoss:  -0.0222
Ep 452 | Reward:     87.5 | CriticLoss:   3.5331 | ActorLoss:  -0.0217
Ep 453 | Reward:     -2.3 | CriticLoss:   9.7761 | ActorLoss:  -0.0189
Ep 454 | Reward:      2.4 | CriticLoss:   5.8414 | ActorLoss:  -0.0185
Ep 455 | Reward:     31.7 | CriticLoss:   2.8815 | ActorLoss:  -0.0207
Ep 456 | Reward:     90.6 | CriticLoss:   7.1431 | ActorLoss:  -0.0211
Ep 457 | Reward:     31.2 | CriticLoss:   3.4544 | ActorLoss:  -0.0204
Ep 458 | Reward:     74.3 | CriticLoss:   5.0504 | ActorLoss:  -0.0242
Ep 459 | Reward:     58.8 | CriticLoss:   4.8405 | ActorLoss:  -0.0200
Ep 460 | Reward:     13.9 | CriticLoss:   2.4233 | ActorLoss:  -0.0206
Ep 461 | Reward:     27.8 | CriticLoss:   1.9846 | ActorLoss:  -0.0206
Ep 462 | Reward:     50.3 | CriticLoss:   3.8807 | ActorLoss:  -0.0216
Ep 463 | Reward:     70.7 | CriticLoss:   6.3132 | ActorLoss:  -0.0225
Ep 464 | Reward:     67.0 | CriticLoss:   6.0103 | ActorLoss:  -0.0246
Ep 465 | Reward:     36.9 | CriticLoss:   6.6350 | ActorLoss:  -0.0216
Ep 466 | Reward:     56.1 | CriticLoss:   4.9374 | ActorLoss:  -0.0249
Ep 467 | Reward:     35.8 | CriticLoss:   4.1300 | ActorLoss:  -0.0235
Ep 468 | Reward:     70.5 | CriticLoss:   1.9900 | ActorLoss:   0.0978
Ep 469 | Reward:     65.4 | CriticLoss:   5.3033 | ActorLoss:  -0.0081
Ep 470 | Reward:     55.5 | CriticLoss:   2.1425 | ActorLoss:  -0.0221
Ep 471 | Reward:     52.1 | CriticLoss:   4.0484 | ActorLoss:  -0.0207
Ep 472 | Reward:     62.0 | CriticLoss:   4.9667 | ActorLoss:  -0.0157
Ep 473 | Reward:     33.5 | CriticLoss:   1.6621 | ActorLoss:  -0.0174
Ep 474 | Reward:      6.3 | CriticLoss:   3.2260 | ActorLoss:  -0.0176
Ep 475 | Reward:     56.0 | CriticLoss:   3.1013 | ActorLoss:  -0.0194
Ep 476 | Reward:     52.5 | CriticLoss:   8.8143 | ActorLoss:  -0.0175
Ep 477 | Reward:     10.5 | CriticLoss:   3.0350 | ActorLoss:  -0.0184
Ep 478 | Reward:     30.1 | CriticLoss:   2.1167 | ActorLoss:  -0.0184
Ep 479 | Reward:     37.5 | CriticLoss:   2.6085 | ActorLoss:  -0.0184
Ep 480 | Reward:     26.1 | CriticLoss:   0.7164 | ActorLoss:  -0.0183
Ep 481 | Reward:     49.9 | CriticLoss:   2.0467 | ActorLoss:  -0.0173
Ep 482 | Reward:     65.2 | CriticLoss:   4.8496 | ActorLoss:  -0.0183
Ep 483 | Reward:     89.7 | CriticLoss:   5.3019 | ActorLoss:  -0.0177
Ep 484 | Reward:     16.9 | CriticLoss:   2.1866 | ActorLoss:  -0.0179
Ep 485 | Reward:     60.5 | CriticLoss:   4.3683 | ActorLoss:  -0.0178
Ep 486 | Reward:     71.9 | CriticLoss:   1.7047 | ActorLoss:  -0.0184
Ep 487 | Reward:     65.5 | CriticLoss:   8.8280 | ActorLoss:  -0.0184
Ep 488 | Reward:     69.8 | CriticLoss:   6.2929 | ActorLoss:  -0.0187
Ep 489 | Reward:     58.2 | CriticLoss:   4.4457 | ActorLoss:  -0.0187
Ep 490 | Reward:     51.0 | CriticLoss:   4.5371 | ActorLoss:  -0.0181
Ep 491 | Reward:     70.8 | CriticLoss:   2.7499 | ActorLoss:  -0.0190
Ep 492 | Reward:     71.7 | CriticLoss:   7.3257 | ActorLoss:  -0.0197
Ep 493 | Reward:     53.1 | CriticLoss:   3.7887 | ActorLoss:  -0.0196
Ep 494 | Reward:     50.9 | CriticLoss:   6.4496 | ActorLoss:  -0.0187
Ep 495 | Reward:     72.1 | CriticLoss:   6.0779 | ActorLoss:  -0.0209
Ep 496 | Reward:     39.2 | CriticLoss:   3.8504 | ActorLoss:  -0.0184
Ep 497 | Reward:     52.7 | CriticLoss:   3.7017 | ActorLoss:  -0.0216
Ep 498 | Reward:     18.4 | CriticLoss:   2.6212 | ActorLoss:  -0.0188
Ep 499 | Reward:     92.2 | CriticLoss:  11.6299 | ActorLoss:  -0.0196
Ep 500 | Reward:     69.8 | CriticLoss:  11.7571 | ActorLoss:  -0.0195
Ep 501 | Reward:     55.4 | CriticLoss:   4.5544 | ActorLoss:  -0.0186
Ep 502 | Reward:     64.3 | CriticLoss:   3.9466 | ActorLoss:  -0.0182
Ep 503 | Reward:     92.3 | CriticLoss:   5.7729 | ActorLoss:  -0.0168
Ep 504 | Reward:    107.5 | CriticLoss:   9.4992 | ActorLoss:  -0.0177
Ep 505 | Reward:     65.1 | CriticLoss:  20.4569 | ActorLoss:  -0.0192
Ep 506 | Reward:     72.6 | CriticLoss:   8.4084 | ActorLoss:  -0.0186
Ep 507 | Reward:     48.7 | CriticLoss:   8.1331 | ActorLoss:  -0.0200
Ep 508 | Reward:     72.9 | CriticLoss:   8.0844 | ActorLoss:  -0.0227
Ep 509 | Reward:     43.3 | CriticLoss:   6.1748 | ActorLoss:  -0.0185
Ep 510 | Reward:     19.6 | CriticLoss:   2.9391 | ActorLoss:  -0.0182
Ep 511 | Reward:     81.1 | CriticLoss:  13.4218 | ActorLoss:  -0.0195
Ep 512 | Reward:     75.6 | CriticLoss:   5.9344 | ActorLoss:  -0.0186
Ep 513 | Reward:     37.4 | CriticLoss:   1.5142 | ActorLoss:  -0.0205
Ep 514 | Reward:     62.9 | CriticLoss:   4.6408 | ActorLoss:  -0.0217
Ep 515 | Reward:    102.8 | CriticLoss:   6.7576 | ActorLoss:  -0.0187
Ep 516 | Reward:     80.3 | CriticLoss:   3.5754 | ActorLoss:  -0.0195
Ep 517 | Reward:     72.1 | CriticLoss:   9.4155 | ActorLoss:  -0.0215
Ep 518 | Reward:     87.3 | CriticLoss:   4.8803 | ActorLoss:  -0.0183
Ep 519 | Reward:     65.4 | CriticLoss:   2.1506 | ActorLoss:  -0.0205
Ep 520 | Reward:     79.4 | CriticLoss:   2.9748 | ActorLoss:  -0.0209
Ep 521 | Reward:     71.3 | CriticLoss:   4.6696 | ActorLoss:  -0.0219
Ep 522 | Reward:     77.8 | CriticLoss:   1.3804 | ActorLoss:  -0.0200
Ep 523 | Reward:     75.6 | CriticLoss:   3.0238 | ActorLoss:  -0.0210
Ep 524 | Reward:     57.7 | CriticLoss:   2.3566 | ActorLoss:  -0.0181
Ep 525 | Reward:     37.5 | CriticLoss:   1.4860 | ActorLoss:  -0.0203
Ep 526 | Reward:     70.1 | CriticLoss:   2.0859 | ActorLoss:  -0.0239
Ep 527 | Reward:     73.2 | CriticLoss:   5.6929 | ActorLoss:  -0.0196
Ep 528 | Reward:     31.3 | CriticLoss:   2.4536 | ActorLoss:  -0.0195
Ep 529 | Reward:     90.5 | CriticLoss:  11.0455 | ActorLoss:  -0.0206
Ep 530 | Reward:     92.7 | CriticLoss:   4.0366 | ActorLoss:  -0.0210
Ep 531 | Reward:     61.1 | CriticLoss:   5.8902 | ActorLoss:  -0.0208
Ep 532 | Reward:     75.7 | CriticLoss:   7.1786 | ActorLoss:  -0.0206
Ep 533 | Reward:     64.5 | CriticLoss:   2.3159 | ActorLoss:  -0.0223
Ep 534 | Reward:     46.1 | CriticLoss:   2.7676 | ActorLoss:  -0.0272
Ep 535 | Reward:      9.0 | CriticLoss:   3.5657 | ActorLoss:  -0.0205
Ep 536 | Reward:     43.1 | CriticLoss:   3.5316 | ActorLoss:  -0.0172
Ep 537 | Reward:     45.0 | CriticLoss:   5.0129 | ActorLoss:  -0.0176
Ep 538 | Reward:     12.1 | CriticLoss:   4.2795 | ActorLoss:  -0.0174
Ep 539 | Reward:     63.4 | CriticLoss:   4.7763 | ActorLoss:  -0.0188
Ep 540 | Reward:     55.5 | CriticLoss:   6.2643 | ActorLoss:  -0.0191
Ep 541 | Reward:     29.3 | CriticLoss:   3.6141 | ActorLoss:  -0.0194
Ep 542 | Reward:     54.3 | CriticLoss:   4.5235 | ActorLoss:  -0.0190
Ep 543 | Reward:     78.0 | CriticLoss:  10.3449 | ActorLoss:  -0.0186
Ep 544 | Reward:     61.4 | CriticLoss:   5.3783 | ActorLoss:  -0.0200
Ep 545 | Reward:     61.0 | CriticLoss:   5.7787 | ActorLoss:  -0.0183
Ep 546 | Reward:     57.9 | CriticLoss:   4.4747 | ActorLoss:  -0.0201
Ep 547 | Reward:     24.6 | CriticLoss:   1.6637 | ActorLoss:  -0.0180
Ep 548 | Reward:     70.1 | CriticLoss:   3.6634 | ActorLoss:  -0.0208
Ep 549 | Reward:     68.1 | CriticLoss:   1.8395 | ActorLoss:  -0.0240
Ep 550 | Reward:     17.5 | CriticLoss:   2.3876 | ActorLoss:  -0.0197
Ep 551 | Reward:     88.4 | CriticLoss:   7.6948 | ActorLoss:  -0.0206
Ep 552 | Reward:     64.6 | CriticLoss:   2.0068 | ActorLoss:  -0.0199
Ep 553 | Reward:     73.3 | CriticLoss:   3.8230 | ActorLoss:  -0.0219
Ep 554 | Reward:     79.1 | CriticLoss:   4.3959 | ActorLoss:  -0.0218
Ep 555 | Reward:    -17.6 | CriticLoss:  15.0290 | ActorLoss:  -0.0176
Ep 556 | Reward:     70.6 | CriticLoss:   2.2758 | ActorLoss:  -0.0207
Ep 557 | Reward:     81.0 | CriticLoss:   3.4145 | ActorLoss:  -0.0242
Ep 558 | Reward:    -12.8 | CriticLoss:   8.6422 | ActorLoss:  -0.0187
Ep 559 | Reward:     40.0 | CriticLoss:   2.5522 | ActorLoss:  -0.0201
Ep 560 | Reward:     77.5 | CriticLoss:   3.1496 | ActorLoss:  -0.0196
Ep 561 | Reward:     69.7 | CriticLoss:   5.0476 | ActorLoss:  -0.0204
Ep 562 | Reward:     43.5 | CriticLoss:   1.5164 | ActorLoss:  -0.0233
Ep 563 | Reward:     77.8 | CriticLoss:   4.0081 | ActorLoss:  -0.0207
Ep 564 | Reward:     24.3 | CriticLoss:   2.1198 | ActorLoss:  -0.0221
Ep 565 | Reward:     59.5 | CriticLoss:   3.6036 | ActorLoss:  -0.0212
Ep 566 | Reward:     30.5 | CriticLoss:   2.7058 | ActorLoss:  -0.0221
Ep 567 | Reward:     16.2 | CriticLoss:   1.8124 | ActorLoss:  -0.0219
Ep 568 | Reward:     39.7 | CriticLoss:   1.7297 | ActorLoss:  -0.0217
Ep 569 | Reward:     46.3 | CriticLoss:   4.4753 | ActorLoss:  -0.0215
Ep 570 | Reward:     89.6 | CriticLoss:   2.7742 | ActorLoss:  -0.0211
Ep 571 | Reward:     70.3 | CriticLoss:   5.4445 | ActorLoss:  -0.0239
Ep 572 | Reward:     61.4 | CriticLoss:   2.8721 | ActorLoss:  -0.0267
Ep 573 | Reward:     62.3 | CriticLoss:   3.5138 | ActorLoss:  -0.0257
Ep 574 | Reward:     71.5 | CriticLoss:   1.5207 | ActorLoss:  -0.0235
Ep 575 | Reward:     61.3 | CriticLoss:   2.9373 | ActorLoss:  -0.0258
Ep 576 | Reward:     77.1 | CriticLoss:   3.3729 | ActorLoss:  -0.0236
Ep 577 | Reward:     41.8 | CriticLoss:   1.7146 | ActorLoss:  -0.0100
Ep 578 | Reward:     42.8 | CriticLoss:   3.9566 | ActorLoss:  -0.0228
Ep 579 | Reward:     89.7 | CriticLoss:   6.1170 | ActorLoss:  -0.0204
Ep 580 | Reward:     67.5 | CriticLoss:   9.2063 | ActorLoss:  -0.0225
Ep 581 | Reward:     79.7 | CriticLoss:   3.0561 | ActorLoss:  -0.0200
Ep 582 | Reward:     48.9 | CriticLoss:   9.0309 | ActorLoss:  -0.0173
Ep 583 | Reward:     50.9 | CriticLoss:   6.4900 | ActorLoss:  -0.0220
Ep 584 | Reward:     51.2 | CriticLoss:   4.9717 | ActorLoss:  -0.0184
Ep 585 | Reward:     73.0 | CriticLoss:   2.8284 | ActorLoss:  -0.0218
Ep 586 | Reward:     58.4 | CriticLoss:   3.3128 | ActorLoss:  -0.0207
Ep 587 | Reward:     26.4 | CriticLoss:   2.7547 | ActorLoss:  -0.0193
Ep 588 | Reward:     88.0 | CriticLoss:   2.0424 | ActorLoss:  -0.0206
Ep 589 | Reward:     92.4 | CriticLoss:   4.4183 | ActorLoss:  -0.0215
Ep 590 | Reward:     80.7 | CriticLoss:   4.6151 | ActorLoss:  -0.0190
Ep 591 | Reward:     34.4 | CriticLoss:   9.6621 | ActorLoss:  -0.0207
Ep 592 | Reward:     57.9 | CriticLoss:   5.2220 | ActorLoss:  -0.0220
Ep 593 | Reward:     72.8 | CriticLoss:   4.3762 | ActorLoss:  -0.0205
Ep 594 | Reward:     27.0 | CriticLoss:   3.4266 | ActorLoss:  -0.0188
Ep 595 | Reward:     73.3 | CriticLoss:   3.1213 | ActorLoss:  -0.0200
Ep 596 | Reward:     71.3 | CriticLoss:   3.0108 | ActorLoss:  -0.0191
Ep 597 | Reward:     79.4 | CriticLoss:   5.5420 | ActorLoss:  -0.0217
Ep 598 | Reward:     69.3 | CriticLoss:   4.9592 | ActorLoss:  -0.0220
Ep 599 | Reward:     77.2 | CriticLoss:  12.9366 | ActorLoss:  -0.0211
Ep 600 | Reward:     78.0 | CriticLoss:   3.3239 | ActorLoss:  -0.0187
Ep 601 | Reward:     77.5 | CriticLoss:   1.6609 | ActorLoss:  -0.0222
Ep 602 | Reward:     52.4 | CriticLoss:   3.2502 | ActorLoss:  -0.0203
Ep 603 | Reward:     73.5 | CriticLoss:   4.0172 | ActorLoss:  -0.0253
Ep 604 | Reward:     71.5 | CriticLoss:   2.8147 | ActorLoss:  -0.0144
Ep 605 | Reward:     56.6 | CriticLoss:   2.5411 | ActorLoss:  -0.0211
Ep 606 | Reward:     89.7 | CriticLoss:   7.1267 | ActorLoss:  -0.0238
Ep 607 | Reward:     78.4 | CriticLoss:   3.1343 | ActorLoss:  -0.0211
Ep 608 | Reward:     69.6 | CriticLoss:   2.7058 | ActorLoss:  -0.0226
Ep 609 | Reward:     77.3 | CriticLoss:   3.4871 | ActorLoss:  -0.0209
Ep 610 | Reward:     17.7 | CriticLoss:   4.3787 | ActorLoss:  -0.0193
Ep 611 | Reward:     30.2 | CriticLoss:   3.8954 | ActorLoss:  -0.0194
Ep 612 | Reward:     69.2 | CriticLoss:   6.4639 | ActorLoss:  -0.0200
Ep 613 | Reward:     70.4 | CriticLoss:   1.6584 | ActorLoss:  -0.0215
Ep 614 | Reward:     57.5 | CriticLoss:   4.5569 | ActorLoss:  -0.0224
Ep 615 | Reward:     47.4 | CriticLoss:   2.1419 | ActorLoss:  -0.0199
Ep 616 | Reward:     92.4 | CriticLoss:   7.4182 | ActorLoss:  -0.0202
Ep 617 | Reward:     74.7 | CriticLoss:   4.1294 | ActorLoss:  -0.0219
Ep 618 | Reward:     14.6 | CriticLoss:   7.2093 | ActorLoss:  -0.0183
Ep 619 | Reward:     61.3 | CriticLoss:   2.9131 | ActorLoss:  -0.0224
Ep 620 | Reward:     72.4 | CriticLoss:   2.9343 | ActorLoss:  -0.0205
Ep 621 | Reward:     84.4 | CriticLoss:   6.6658 | ActorLoss:  -0.0227
