scenario,tls_id,lane_id,fixed_delay,rl_delay,improve_delay_pct,fixed_queue,rl_queue,improve_queue_pct,fixed_saturation_raw,rl_saturation_raw,improve_saturation_raw_pct,fixed_saturation_norm,rl_saturation_norm,improve_saturation_norm_pct
normal_2intersection,J1,-E0_0,42.88371905413541,64.27989122072856,-49.893462224167436,0.0,0.0,nan,0.1090909093618393,0.08607458490878343,21.09829736290302,0.05454545468091965,0.043037292454391717,21.09829736290302
normal_2intersection,J1,-E0_1,82.55506905642423,74.8198844909668,9.36972696391379,1.3615837639028376,0.07792397340138753,94.27696073739698,0.3502392328598283,0.11844393555074931,66.18199092557042,0.17511961642991414,0.059221967775374654,66.18199092557042
normal_2intersection,J1,-E0_2,82.31799455122514,81.94118385314941,0.4577500947757497,0.0,0.0,nan,0.11196172101931139,0.05473684122165044,51.11111125899064,0.05598086050965569,0.02736842061082522,51.11111125899064
normal_2intersection,J1,-E1_0,42.92597538774664,64.55163254737855,-50.37895345251728,0.0,0.0,nan,0.11610845307057555,0.09660108306755623,16.80099035611294,0.05805422653528777,0.048300541533778114,16.80099035611294
normal_2intersection,J1,-E1_1,65.24738389795476,90.71396001180013,-39.03080030560986,0.16777889295057816,1.9880805373191834,-1084.9407886514086,0.2057416266338392,0.3084210503846407,-49.906975768953785,0.1028708133169196,0.15421052519232034,-49.906975768953785
normal_2intersection,J1,-E1_2,71.28975356708874,94.75433362325033,-32.91437953152658,0.16777889295057816,3.1314408143361407,-1766.4092719091634,0.19904306158423424,0.35052631547053653,-76.10576961618689,0.09952153079211712,0.17526315773526827,-76.10576961618689
normal_2intersection,J1,-E2_0,43.4559640342539,64.7923450311025,-49.09885552194935,0.0,0.0,nan,0.16068743482570758,0.12196002891287208,24.101079188202768,0.08034371741285379,0.06098001445643604,24.101079188202768
normal_2intersection,J1,-E2_1,96.19006902521306,79.20214519500732,17.6607876492457,6.966988075863231,1.0927534649769466,84.31526718464275,0.6641148332167756,0.25075514788428943,62.24220039331063,0.3318181825293736,0.12537757394214472,62.21497779705128
normal_2intersection,J1,-E2_2,109.74004988236861,91.77490100860595,16.370640338709222,7.936617948792198,2.219879412651062,72.02990710937667,0.8210526318712668,0.36105263071755567,56.02564114621031,0.40526315806941554,0.18052631535877783,55.454545580021275
normal_2intersection,J1,-E3_0,43.25872347571633,64.63905499776205,-49.42432370674958,0.0,0.0,nan,0.13763955455612054,0.11946496653060118,13.204480415627131,0.06881977727806027,0.05973248326530059,13.204480415627131
normal_2intersection,J1,-E3_1,63.30777965892445,83.37923024495443,-31.70455620804657,0.0,0.26358919143676757,nan,0.09282296794382008,0.12210526280105113,-31.546389332168072,0.04641148397191004,0.06105263140052557,-31.546389332168072
normal_2intersection,J1,-E3_2,69.0881494175304,81.96390844980876,-18.63671141987668,0.0,0.0,nan,0.06889952211217447,0.05789473590751489,15.972224287336592,0.034449761056087234,0.028947367953757446,15.972224287336592
normal_2intersection,J3,-E4_0,43.18729766932401,63.61168122291565,-47.29257132496878,0.0,0.0,nan,0.1312599681656469,0.10360680368418494,21.067477668868793,0.06562998408282344,0.05180340184209247,21.067477668868793
normal_2intersection,J3,-E4_1,63.31116381558505,77.1394858678182,-21.84183834072734,0.0,0.0,nan,0.09282296794382008,0.0811192554111282,12.60863856429952,0.04641148397191004,0.0405596277055641,12.60863856429952
normal_2intersection,J3,-E4_2,69.19022282687101,81.6008451461792,-17.936959605350985,0.0,0.0,nan,0.08038277585398067,0.06947368364781141,13.571430061069512,0.040191387926990334,0.034736841823905705,13.571430061069512
normal_2intersection,J3,-E5_0,43.03789498589256,63.40115214983622,-47.31471455706317,0.0,0.0,nan,0.12344497679309412,0.08383238427340985,32.089270498287554,0.06172248839654706,0.04191619213670492,32.089270498287554
normal_2intersection,J3,-E5_1,78.36015770652078,76.90806891123454,1.8530958050450779,0.35943980650468305,0.18290332953135172,49.11433674807281,0.22392344373193654,0.0950768381357193,57.54047162228455,0.11196172186596827,0.04753841906785965,57.54047162228455
normal_2intersection,J3,-E5_2,81.90310790322043,81.70942300160726,0.23648052750578435,0.0,0.0,nan,0.048803827640685166,0.01894736848771572,61.17647036372962,0.024401913820342583,0.00947368424385786,61.17647036372962
normal_2intersection,J3,-E6_0,43.16620330377059,63.428679625193276,-46.94060345968104,0.0,0.0,nan,0.13205741566013207,0.07813492733985186,40.83260909713481,0.06602870783006604,0.03906746366992593,40.83260909713481
normal_2intersection,J3,-E6_1,65.93394556912509,81.4566315015157,-23.54278330896586,0.3715318034995686,1.2006057182947794,-223.15018714035162,0.23157894797623158,0.1841463318715493,20.48226599144521,0.11578947398811579,0.09207316593577465,20.48226599144521
normal_2intersection,J3,-E6_2,71.17352034828879,91.27095985412598,-28.237242456871652,0.0,2.3608340591192247,nan,0.20287081294439055,0.2939783283819755,-44.909129172050335,0.10143540647219527,0.14698916419098776,-44.909129172050335
normal_2intersection,J3,E2_0,43.346123630350284,64.16107110977173,-48.02032047185676,0.0,0.0,nan,0.14944178771904923,0.14185887556523086,5.074157817272808,0.07472089385952461,0.07092943778261543,5.074157817272808
normal_2intersection,J3,E2_1,93.84854923595081,82.90171845753987,11.66435801888508,7.111872971057892,1.5516716341177623,78.1819551553808,0.5789473717185584,0.33219198944667977,42.62138396783895,0.28038277731023054,0.16609599472333988,40.760985279933095
normal_2intersection,J3,E2_2,107.33325125954367,94.17815087636312,12.256314076772039,8.26201162555001,2.809808393319448,65.99123166771874,0.7636363611302592,0.4347368373225133,43.07017587807648,0.3732057401741093,0.21736841866125664,41.756410670465804
