Time,Lane,Delay_s,Saturation,Avg_Queue_Veh,Inflow_PCU_h,TotalDemand_h,Capacity_h,Residual_NGE
577,156084447#6_0,0.0,0.09,0.0,200.0,200.0,2200.0,0.0
577,156084447#6_1,5.56,0.0,0.0,0.0,0.0,977.78,0.0
577,156084447#6_2,5.56,0.0,0.0,0.0,0.0,977.78,0.0
577,537517150#5_0,0.0,0.0,0.0,0.0,0.0,2200.0,0.0
577,537517150#5_1,6.12,0.0,0.0,0.0,0.0,916.67,0.0
577,537517150#5_2,5.56,0.0,0.0,0.0,0.0,977.78,0.0
577,156084437#5_0,0.0,0.0,0.0,0.0,0.0,2200.0,0.0
577,156084437#5_1,6.12,0.0,0.0,0.0,0.0,916.67,0.0
577,156084437#5_2,6.12,0.0,0.0,0.0,0.0,916.67,0.0
577,-156084515#1.87_0,0.0,0.0,0.0,0.0,0.0,2200.0,0.0
