Time,Lane,Delay_s,Saturation,Avg_Queue_Veh,Inflow_PCU_h,TotalDemand_h,Capacity_h,Residual_NGE
463,1352445161#8.75_3,13.74,0.23,2.94,230.23,230.23,1023.26,0.0
463,477913073#10_0,0.0,0.39,0.0,858.14,858.14,2200.0,0.0
463,477913073#10_1,13.89,0.25,3.21,251.16,251.16,1023.26,0.0
463,477913073#10_2,15.37,0.43,5.62,439.53,439.53,1023.26,0.0
463,1010526553#5_0,0.0,0.06,0.0,125.58,125.58,2200.0,0.0
463,1010526553#5_1,14.19,0.29,3.74,293.02,293.02,1023.26,0.0
463,1010526553#5_2,12.79,0.08,1.07,83.72,83.72,1023.26,0.0
463,833772151#2_0,0.0,0.16,0.0,355.81,355.81,2200.0,0.0
463,833772151#2_1,12.54,0.04,0.53,41.86,41.86,1023.26,0.0
463,833772151#2_2,13.6,0.2,2.67,209.3,209.3,1023.26,0.0
548,1352445161#8.75_0,0.0,0.12,0.0,254.12,254.12,2200.0,0.0
548,1352445161#8.75_1,0.0,0.1,0.0,211.76,211.76,2200.0,0.0
548,1352445161#8.75_2,13.18,0.2,2.65,211.76,211.76,1035.29,0.0
548,1352445161#8.75_3,13.18,0.2,2.65,211.76,211.76,1035.29,0.0
548,477913073#10_0,0.0,0.35,0.0,762.35,762.35,2200.0,0.0
548,477913073#10_1,14.88,0.36,4.6,360.0,360.0,1009.41,0.0
548,477913073#10_2,13.77,0.21,2.71,211.76,211.76,1009.41,0.0
548,1010526553#5_0,0.0,0.13,0.0,296.47,296.47,2200.0,0.0
548,1010526553#5_1,12.82,0.06,0.81,63.53,63.53,1009.41,0.0
548,1010526553#5_2,13.21,0.13,1.62,127.06,127.06,1009.41,0.0
548,833772151#2_0,0.0,0.07,0.0,148.24,148.24,2200.0,0.0
548,833772151#2_1,12.45,0.0,0.0,0.0,0.0,1009.41,0.0
548,833772151#2_2,12.82,0.06,0.81,63.53,63.53,1009.41,0.0
