Time,Lane,Delay_s,Saturation,Avg_Queue_Veh,Inflow_PCU_h,TotalDemand_h,Capacity_h,Residual_NGE
459,-156084515#1.87_0,0.0,0.0,0.0,0.0,0.0,2200.0,0.0
525,156084447#6_0,0.0,0.0,0.0,0.0,0.0,2200.0,0.0
525,156084447#6_1,9.82,0.0,0.0,0.0,0.0,1000.0,0.0
525,156084447#6_2,12.25,0.44,4.36,436.36,436.36,1000.0,0.0
525,537517150#5_0,0.0,0.0,0.0,0.0,0.0,2200.0,0.0
525,537517150#5_1,9.28,0.0,0.0,0.0,0.0,1033.33,0.0
525,537517150#5_2,9.28,0.0,0.0,0.0,0.0,1033.33,0.0
525,156084437#5_0,0.0,0.0,0.0,0.0,0.0,2200.0,0.0
525,156084437#5_1,9.82,0.0,0.0,0.0,0.0,1000.0,0.0
525,156084437#5_2,9.82,0.0,0.0,0.0,0.0,1000.0,0.0
525,-156084515#1.87_0,0.0,0.0,0.0,0.0,0.0,2200.0,0.0
