Time,Lane,Delay_s,Saturation,Avg_Queue_Veh,Inflow_PCU_h,TotalDemand_h,Capacity_h,Residual_NGE
388,1352445161#8.75_3,12.59,0.55,5.38,553.85,553.85,1015.38,0.0
388,477913073#10_0,0.0,0.6,0.0,1329.23,1329.23,2200.0,0.0
388,477913073#10_1,25.58,0.96,11.9,858.46,971.75,1015.38,2.46
388,477913073#10_2,33.28,1.13,14.69,969.23,1109.86,981.54,3.59
388,1010526553#5_0,0.0,0.21,0.0,470.77,470.77,2200.0,0.0
388,1010526553#5_1,10.78,0.27,2.69,276.92,276.92,1015.38,0.0
388,1010526553#5_2,9.42,0.0,0.0,0.0,0.0,1015.38,0.0
388,833772151#2_0,0.0,0.19,0.0,415.38,415.38,2200.0,0.0
388,833772151#2_1,10.64,0.14,1.38,138.46,138.46,981.54,0.0
388,833772151#2_2,12.68,0.48,4.71,470.77,470.77,981.54,0.0
454,1352445161#8.75_0,0.0,0.24,0.0,518.18,518.18,2200.0,0.0
454,1352445161#8.75_1,0.0,0.11,0.0,245.45,245.45,2200.0,0.0
454,1352445161#8.75_2,10.61,0.16,1.64,163.64,163.64,1000.0,0.0
454,1352445161#8.75_3,10.47,0.14,1.36,136.36,136.36,1000.0,0.0
454,477913073#10_0,0.0,0.56,0.0,1227.27,1227.27,2200.0,0.0
454,477913073#10_1,26.2,0.95,11.99,818.18,952.09,1000.0,2.47
454,477913073#10_2,24.9,0.88,11.16,681.82,877.49,1000.0,2.38
454,1010526553#5_0,0.0,0.2,0.0,436.36,436.36,2200.0,0.0
454,1010526553#5_1,10.61,0.16,1.64,163.64,163.64,1000.0,0.0
454,1010526553#5_2,10.2,0.08,0.82,81.82,81.82,1000.0,0.0
454,833772151#2_0,0.0,0.37,0.0,818.18,818.18,2200.0,0.0
454,833772151#2_1,10.9,0.22,2.18,218.18,218.18,1000.0,0.0
454,833772151#2_2,13.73,0.63,6.27,627.27,627.27,1000.0,0.0
520,1352445161#8.75_0,0.0,0.11,0.0,245.45,245.45,2200.0,0.0
520,1352445161#8.75_1,0.0,0.09,0.0,190.91,190.91,2200.0,0.0
520,1352445161#8.75_2,10.77,0.08,0.84,81.82,81.82,966.67,0.0
520,1352445161#8.75_3,11.06,0.14,1.4,136.36,136.36,966.67,0.0
520,477913073#10_0,0.0,0.6,0.0,1309.09,1309.09,2200.0,0.0
520,477913073#10_1,25.95,0.9,11.58,763.64,898.31,1000.0,2.6
520,477913073#10_2,20.84,0.81,9.83,709.09,838.95,1033.33,1.68
520,1010526553#5_0,0.0,0.19,0.0,409.09,409.09,2200.0,0.0
520,1010526553#5_1,12.36,0.37,3.64,354.55,354.55,966.67,0.0
520,1010526553#5_2,10.07,0.05,0.55,54.55,54.55,1000.0,0.0
520,833772151#2_0,0.0,0.35,0.0,763.64,763.64,2200.0,0.0
520,833772151#2_1,10.75,0.19,1.91,190.91,190.91,1000.0,0.0
520,833772151#2_2,13.05,0.55,5.45,545.45,545.45,1000.0,0.0
585,1352445161#8.75_0,0.0,0.0,0.0,0.0,0.0,2200.0,0.0
585,1352445161#8.75_1,0.0,0.0,0.0,0.0,0.0,2200.0,0.0
585,1352445161#8.75_2,9.42,0.0,0.0,0.0,0.0,1015.38,0.0
585,1352445161#8.75_3,9.42,0.0,0.0,0.0,0.0,1015.38,0.0
585,477913073#10_0,0.0,0.25,0.0,553.85,553.85,2200.0,0.0
585,477913073#10_1,11.78,0.34,3.38,193.85,337.77,981.54,0.0
585,477913073#10_2,12.36,0.43,4.25,332.31,425.15,981.54,0.0
585,1010526553#5_0,0.0,0.0,0.0,0.0,0.0,2200.0,0.0
585,1010526553#5_1,9.42,0.0,0.0,0.0,0.0,1015.38,0.0
585,1010526553#5_2,9.42,0.0,0.0,0.0,0.0,1015.38,0.0
585,833772151#2_0,0.0,0.01,0.0,27.69,27.69,2200.0,0.0
585,833772151#2_1,9.97,0.0,0.0,0.0,0.0,981.54,0.0
585,833772151#2_2,10.93,0.2,1.94,193.85,193.85,981.54,0.0
